position,xCordMain,durationCondition,durationStim,staircaseLoop.thisTrialN,staircaseLoop.stepSize,staircaseLoop.intensity,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,staircaseRoutine.started,cross_staircase.started,cross_staircase.stopped,grating_staircase.started,key_resp_staircase.started,grating_staircase.stopped,staircaseRoutine.stopped,staircaseLoop.response,key_resp_staircase.rt,start_main.started,text_start_main.started,key_resp_start_main.started,start_main.stopped,key_resp_start_main.keys,key_resp_start_main.rt,key_resp_start_main.duration,trial.started,cross_main.started,cross_main.stopped,grating.started,key_resp_main.started,grating.stopped,trial.stopped,key_resp_main.keys,key_resp_main.rt,key_resp_main.duration,participant,date,expName,psychopyVersion,frameRate,expStart,
right,0.3,short,0.1,,,,14,3,59,3,175.10780528601026,,,,,,,,,,,,,,,,,,175.1015844110225,175.10780528601026,175.60499322600663,176.1004948990012,176.1004948990012,176.1883970690251,176.61837684200145,right,0.5069914439809509,None,S2,2023-11-09_10h18.26.000,example_staircase,2023.2.3,None,2023-11-09 10h18.50.386092 +0200,
right,0.3,long,0.2,,,,15,0,60,2,176.6253914880217,,,,,,,,,,,,,,,,,,176.61902304302203,176.6253914880217,177.12249818700366,177.61383192401263,177.61383192401263,177.80638763701427,178.3519054770004,left,0.7267928630171809,None,S2,2023-11-09_10h18.26.000,example_staircase,2023.2.3,None,2023-11-09 10h18.50.386092 +0200,
left,-0.3,short,0.1,,,,15,1,61,1,178.3588766400062,,,,,,,,,,,,,,,,,,178.35256776600727,178.3588766400062,178.85591065100743,179.34776030102512,179.34776030102512,179.4399158700253,179.80681381301838,left,0.4544326449977234,None,S2,2023-11-09_10h18.26.000,example_staircase,2023.2.3,None,2023-11-09 10h18.50.386092 +0200,
right,0.3,long,0.2,,,,15,2,62,2,179.818101855024,,,,,,,,,,,,,,,,,,179.80744647001848,179.818101855024,180.30604297399987,180.8019150220207,180.8019150220207,180.98973144800402,181.35240824101493,right,0.5416710659919772,None,S2,2023-11-09_10h18.26.000,example_staircase,2023.2.3,None,2023-11-09 10h18.50.386092 +0200,
right,0.3,short,0.1,,,,15,3,63,3,181.35947487602243,,,,,,,,,,,,,,,,,,181.35308984402218,181.35947487602243,181.85698673702427,182.34829356902628,182.34829356902628,182.44081990999985,183.019678089011,left,0.6597541299997829,None,S2,2023-11-09_10h18.26.000,example_staircase,2023.2.3,None,2023-11-09 10h18.50.386092 +0200,
left,-0.3,short,0.1,,,,16,0,64,1,183.0263382740086,,,,,,,,,,,,,,,,,,183.02022131800186,183.0263382740086,183.5193801280111,184.01570109202294,184.01570109202294,184.1075944630138,184.5700294590206,left,0.5453593670099508,None,S2,2023-11-09_10h18.26.000,example_staircase,2023.2.3,None,2023-11-09 10h18.50.386092 +0200,
right,0.3,short,0.1,,,,16,1,65,3,184.5770348480146,,,,,,,,,,,,,,,,,,184.5707046710013,184.5770348480146,185.0741276720073,185.56533771700924,185.56533771700924,185.6576463340025,186.1430252280261,right,0.5713395570055582,None,S2,2023-11-09_10h18.26.000,example_staircase,2023.2.3,None,2023-11-09 10h18.50.386092 +0200,
right,0.3,short,0.1,,,,16,2,66,3,186.15293458200176,,,,,,,,,,,,,,,,,,186.14351946802344,186.15293458200176,186.64193997401162,187.15021824801806,187.15021824801806,187.24203537902213,187.77099139502388,right,0.6166825630061794,None,S2,2023-11-09_10h18.26.000,example_staircase,2023.2.3,None,2023-11-09 10h18.50.386092 +0200,
left,-0.3,short,0.1,,,,16,3,67,1,187.77758772601373,,,,,,,,,,,,,,,,,,187.77151823602617,187.77758772601373,188.27556802201434,188.76716702702106,188.76716702702106,188.85901402001036,189.27142139500938,left,0.49644992500543594,None,S2,2023-11-09_10h18.26.000,example_staircase,2023.2.3,None,2023-11-09 10h18.50.386092 +0200,
right,0.3,long,0.2,,,,17,0,68,2,189.2784127370105,,,,,,,,,,,,,,,,,,189.27204954400077,189.2784127370105,189.77536909101764,190.26741893202416,190.26741893202416,190.45931534201372,190.78834689801442,right,0.5146368129935581,None,S2,2023-11-09_10h18.26.000,example_staircase,2023.2.3,None,2023-11-09 10h18.50.386092 +0200,
left,-0.3,short,0.1,,,,17,1,69,1,190.79524882501573,,,,,,,,,,,,,,,,,,190.78898117001518,190.79524882501573,191.29230631701648,191.78483353700722,191.78483353700722,191.87691588301095,192.42757078600698,left,0.6398226169985719,None,S2,2023-11-09_10h18.26.000,example_staircase,2023.2.3,None,2023-11-09 10h18.50.386092 +0200,
right,0.3,long,0.2,,,,17,2,70,2,192.4386964510195,,,,,,,,,,,,,,,,,,192.42820486001438,192.4386964510195,192.92669336101972,193.43503223301377,193.43503223301377,193.6269798030262,194.00616720999824,right,0.5635793940164149,None,S2,2023-11-09_10h18.26.000,example_staircase,2023.2.3,None,2023-11-09 10h18.50.386092 +0200,
right,0.3,short,0.1,,,,17,3,71,3,194.01309190201573,,,,,,,,,,,,,,,,,,194.00683649000712,194.01309190201573,194.51043060101802,195.00148359700688,195.00148359700688,195.09380085900193,195.7613197080209,right,0.7546550820115954,None,S2,2023-11-09_10h18.26.000,example_staircase,2023.2.3,None,2023-11-09 10h18.50.386092 +0200,
left,-0.3,short,0.1,,,,18,0,72,1,195.7723190820252,,,,,,,,,,,,,,,,,,195.76219295401825,195.7723190820252,196.26049054201576,196.75693605400738,196.75693605400738,196.84517613000935,197.30732485000044,left,0.5491307940101251,None,S2,2023-11-09_10h18.26.000,example_staircase,2023.2.3,None,2023-11-09 10h18.50.386092 +0200,
right,0.3,long,0.2,,,,18,1,73,2,197.31425454700366,,,,,,,,,,,,,,,,,,197.3079677830101,197.31425454700366,197.8115679520124,198.3024851810187,198.3024851810187,198.49509894000948,198.90744253300363,right,0.6018148379807826,None,S2,2023-11-09_10h18.26.000,example_staircase,2023.2.3,None,2023-11-09 10h18.50.386092 +0200,
right,0.3,short,0.1,,,,18,2,74,3,198.91442750600982,,,,,,,,,,,,,,,,,,198.90814671100816,198.91442750600982,199.41159167702426,199.9034504200099,199.9034504200099,199.99552603502525,200.891025126999,left,0.9801567099930253,None,S2,2023-11-09_10h18.26.000,example_staircase,2023.2.3,None,2023-11-09 10h18.50.386092 +0200,
right,0.3,short,0.1,,,,18,3,75,3,200.89800640000612,,,,,,,,,,,,,,,,,,200.8917081700056,200.89800640000612,201.39517662802245,201.887165705004,201.887165705004,201.97961382000358,202.3922530830023,right,0.5042678879981395,None,S2,2023-11-09_10h18.26.000,example_staircase,2023.2.3,None,2023-11-09 10h18.50.386092 +0200,
left,-0.3,short,0.1,,,,19,0,76,1,202.39912034201552,,,,,,,,,,,,,,,,,,202.39289249901776,202.39912034201552,202.89636719302507,203.39198589301668,203.39198589301668,203.47969920100877,204.05898540400085,left,0.66618200801895,None,S2,2023-11-09_10h18.26.000,example_staircase,2023.2.3,None,2023-11-09 10h18.50.386092 +0200,
right,0.3,long,0.2,,,,19,1,77,2,204.0658376410138,,,,,,,,,,,,,,,,,,204.0596288780216,204.0658376410138,204.56305521802278,205.05439035600284,205.05439035600284,205.24651099002222,205.59235265900497,right,0.5315727459965274,None,S2,2023-11-09_10h18.26.000,example_staircase,2023.2.3,None,2023-11-09 10h18.50.386092 +0200,
left,-0.3,long,0.2,,,,19,2,78,0,205.59930509500555,,,,,,,,,,,,,,,,,,205.59301164202043,205.59930509500555,206.09655756602297,206.58917247899808,206.58917247899808,206.78129131600144,207.14330804802012,left,0.5497415269783232,None,S2,2023-11-09_10h18.26.000,example_staircase,2023.2.3,None,2023-11-09 10h18.50.386092 +0200,
left,-0.3,long,0.2,,,,19,3,79,0,207.1502453930152,,,,,,,,,,,,,,,,,,207.14399574001436,207.1502453930152,207.647457234998,208.13871255901176,208.13871255901176,208.33102912901086,208.7152851090068,left,0.5747963929898106,None,S2,2023-11-09_10h18.26.000,example_staircase,2023.2.3,None,2023-11-09 10h18.50.386092 +0200,
