K_text,B_text,T_text,Anna_exit,trial_num,trial_code,cond,K_hit,B_hit,T_hit,book_move,start_shelf,mid_shelf,end_shelf,rectangle,rectangle_path,Todd_mid,Todd_final,frame_1,frame_2,frame_3,frame_4,frame_5,frame_6,frame_7,frame_8,frame_9,frame_10,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,frames.thisRepN,frames.thisTrialN,frames.thisN,frames.thisIndex,sessionInst.started,startSession.started,startSession.keys,startSession.rt,crossText.started,movingImage.started,staticImage.started,promptText3.started,rectImage.started,respText.started,keyResp.started,keyResp.keys,keyResp.rt,crossText.stopped,subject,session,date,expName,psychopyVersion,frameRate,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,15,mem_6,mem_K,1,1,1,no,X-B-O,X-B-X,X-X-X,M,stimuli/blue-M.png,mB-R,m0,stimuli/m0_w0_X-B-O.png,stimuli/mW-R_w0_X-B-O.png,stimuli/mB-R_w0_X-B-O.png,stimuli/mB-R_w0_X-B-X.png,stimuli/mB-R_w0_X-X-X.png,stimuli/mW-L_w0_X-X-X.png,stimuli/m0_wW-R_X-X-X.png,stimuli/m0_none_X-X-X.png,stimuli/m0_none_X-X-X.png,stimuli/m0_wW-L_X-X-X.png,0,9,9,14,,,,,,,,,120.8786509737838,127.53004283993505,128.27110159106087,128.27110159106087,128.27110159106087,129.17895682703238,129.17895682703238,left,0.27202046825550497,121.9290699098492,S2,K-M,2023-01-25_14h10.52.730,knowing_that_K_ONLY,2022.2.5,59.95606937186142,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,23,no_5,no_K,0,0,0,no,X-O-X,X-O-O,X-O-X,R,stimuli/blue-R.png,mB-R,m0,stimuli/m0_w0_X-O-X.png,stimuli/m0_wW-R_X-O-X.png,stimuli/m0_none_X-O-X.png,stimuli/mW-R_none_X-O-X.png,stimuli/mB-R_none_X-O-X.png,stimuli/mB-R_none_X-O-O.png,stimuli/mB-R_none_X-O-X.png,stimuli/mW-L_none_X-O-X.png,stimuli/m0_none_X-O-X.png,stimuli/m0_wW-L_X-O-X.png,0,10,10,22,,,,,,,,,129.47895053925458,136.15084425604437,136.8903727789875,136.8903727789875,136.8903727789875,137.77894232666586,137.77894232666586,right,0.3196394395781681,130.53473553992808,S2,K-M,2023-01-25_14h10.52.730,knowing_that_K_ONLY,2022.2.5,59.95606937186142,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,18,mem_9,mem_K,1,1,1,switch,X-O-B,X-B-O,X-X-O,M,stimuli/blue-M.png,mB-L,m0,stimuli/m0_w0_X-O-B.png,stimuli/mW-R_w0_X-O-B.png,stimuli/mB-L_w0_X-O-B.png,stimuli/mB-L_w0_X-B-O.png,stimuli/mB-L_w0_X-X-O.png,stimuli/mW-L_w0_X-X-O.png,stimuli/m0_wW-R_X-X-O.png,stimuli/m0_none_X-X-O.png,stimuli/m0_none_X-X-O.png,stimuli/m0_wW-L_X-X-O.png,0,11,11,17,,,,,,,,,138.12902711483184,144.8034144300036,145.54050453251693,145.54050453251693,145.54050453251693,146.4289146414958,146.4289146414958,left,0.41491780313663185,139.1931407918455,S2,K-M,2023-01-25_14h10.52.730,knowing_that_K_ONLY,2022.2.5,59.95606937186142,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,26,no_8,no_K,0,0,0,hide,X-B-O,O-B-O,X-O-X,R,stimuli/blue-R.png,mB-L,m0,stimuli/m0_w0_X-B-O.png,stimuli/m0_wW-R_X-B-O.png,stimuli/m0_none_X-B-O.png,stimuli/mW-R_none_X-B-O.png,stimuli/mB-L_none_X-B-O.png,stimuli/mB-L_none_O-B-O.png,stimuli/mB-L_none_X-O-X.png,stimuli/mW-L_none_X-O-X.png,stimuli/m0_none_X-O-X.png,stimuli/m0_wW-L_X-O-X.png,0,12,12,25,,,,,,,,,146.86224513035268,153.53406730818097,154.27371035760734,154.27371035760734,154.27371035760734,155.16232802567538,155.16232802567538,right,0.025519301532767713,147.92285660572816,S2,K-M,2023-01-25_14h10.52.730,knowing_that_K_ONLY,2022.2.5,59.95606937186142,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,25,no_7,no_K,0,0,0,hide,B-X-X,B-O-O,O-X-X,M,stimuli/blue-M.png,mB-L,m0,stimuli/m0_w0_B-X-X.png,stimuli/m0_wW-R_B-X-X.png,stimuli/m0_none_B-X-X.png,stimuli/mW-R_none_B-X-X.png,stimuli/mB-L_none_B-X-X.png,stimuli/mB-L_none_B-O-O.png,stimuli/mB-L_none_O-X-X.png,stimuli/mW-L_none_O-X-X.png,stimuli/m0_none_O-X-X.png,stimuli/m0_wW-L_O-X-X.png,0,13,13,24,,,,,,,,,155.21235718671232,161.8845242272364,162.62487881677225,162.62487881677225,162.62487881677225,163.51260080409702,163.51260080409702,right,0.05281992116943002,156.2654554657638,S2,K-M,2023-01-25_14h10.52.730,knowing_that_K_ONLY,2022.2.5,59.95606937186142,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,6,per_6,per_K,1,1,1,no,X-B-X,O-B-X,X-B-X,M,stimuli/blue-M.png,mB-L,m0,stimuli/m0_w0_X-B-X.png,stimuli/mW-R_w0_X-B-X.png,stimuli/mB-L_w0_X-B-X.png,stimuli/mB-L_w0_O-B-X.png,stimuli/mB-L_w0_X-B-X.png,stimuli/mW-L_w0_X-B-X.png,stimuli/m0_wW-R_X-B-X.png,stimuli/m0_none_X-B-X.png,stimuli/m0_none_X-B-X.png,stimuli/m0_wW-L_X-B-X.png,0,14,14,5,,,,,,,,,163.5960053021554,170.27019083255436,171.00953874364495,171.00953874364495,171.00953874364495,171.89561052247882,171.89561052247882,left,0.003685799310915172,164.64785886730533,S2,K-M,2023-01-25_14h10.52.730,knowing_that_K_ONLY,2022.2.5,59.95606937186142,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,5,per_5,per_K,1,1,1,no,X-B-O,O-B-O,X-B-O,M,stimuli/blue-M.png,mB-L,m0,stimuli/m0_w0_X-B-O.png,stimuli/mW-R_w0_X-B-O.png,stimuli/mB-L_w0_X-B-O.png,stimuli/mB-L_w0_O-B-O.png,stimuli/mB-L_w0_X-B-O.png,stimuli/mW-L_w0_X-B-O.png,stimuli/m0_wW-R_X-B-O.png,stimuli/m0_none_X-B-O.png,stimuli/m0_none_X-B-O.png,stimuli/m0_wW-L_X-B-O.png,0,15,15,4,,,,,,,,,171.9292232535081,178.60257630120032,179.34051813464612,179.34051813464612,179.34051813464612,180.22905816847924,180.22905816847924,left,0.022575296345166862,172.9861352336593,S2,K-M,2023-01-25_14h10.52.730,knowing_that_K_ONLY,2022.2.5,59.95606937186142,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,4,per_4,per_K,1,1,1,no,O-X-B,O-O-B,O-X-B,R,stimuli/blue-R.png,mB-M,m0,stimuli/m0_w0_O-X-B.png,stimuli/mW-R_w0_O-X-B.png,stimuli/mB-M_w0_O-X-B.png,stimuli/mB-M_w0_O-O-B.png,stimuli/mB-M_w0_O-X-B.png,stimuli/mW-L_w0_O-X-B.png,stimuli/m0_wW-R_O-X-B.png,stimuli/m0_none_O-X-B.png,stimuli/m0_none_O-X-B.png,stimuli/m0_wW-L_O-X-B.png,0,16,16,3,,,,,,,,,180.27908219664823,186.9526697510155,187.68957924167626,187.68957924167626,187.68957924167626,188.5791163300164,188.5791163300164,left,0.12911671737674624,181.34088128316216,S2,K-M,2023-01-25_14h10.52.730,knowing_that_K_ONLY,2022.2.5,59.95606937186142,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,27,no_9,no_K,0,0,0,hide,X-X-B,O-O-B,X-X-O,L,stimuli/blue-L.png,mB-M,m0,stimuli/m0_w0_X-X-B.png,stimuli/m0_wW-R_X-X-B.png,stimuli/m0_none_X-X-B.png,stimuli/mW-R_none_X-X-B.png,stimuli/mB-M_none_X-X-B.png,stimuli/mB-M_none_O-O-B.png,stimuli/mB-M_none_X-X-O.png,stimuli/mW-L_none_X-X-O.png,stimuli/m0_none_X-X-O.png,stimuli/m0_wW-L_X-X-O.png,0,17,17,26,,,,,,,,,188.7291759030195,195.3794738324359,196.14165518723894,196.14165518723894,196.14165518723894,197.02917410654482,197.02917410654482,right,0.43134866922628134,189.7644815092208,S2,K-M,2023-01-25_14h10.52.730,knowing_that_K_ONLY,2022.2.5,59.95606937186142,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,10,mem_1,mem_K,1,1,1,no,O-X-B,X-X-B,X-X-X,R,stimuli/blue-R.png,mB-M,m0,stimuli/m0_w0_O-X-B.png,stimuli/mW-R_w0_O-X-B.png,stimuli/mB-M_w0_O-X-B.png,stimuli/mB-M_w0_X-X-B.png,stimuli/mB-M_w0_X-X-X.png,stimuli/mW-L_w0_X-X-X.png,stimuli/m0_wW-R_X-X-X.png,stimuli/m0_none_X-X-X.png,stimuli/m0_none_X-X-X.png,stimuli/m0_wW-L_X-X-X.png,0,18,18,9,,,,,,,,,197.47903523116838,204.1529702147236,204.88956981012598,204.88956981012598,204.88956981012598,205.77923329465557,205.77923329465557,left,0.37588062149006873,198.53208635235205,S2,K-M,2023-01-25_14h10.52.730,knowing_that_K_ONLY,2022.2.5,59.95606937186142,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,14,mem_5,mem_K,1,1,1,no,O-B-X,O-B-X,O-X-X,M,stimuli/blue-M.png,mB-L,m0,stimuli/m0_w0_O-B-X.png,stimuli/mW-R_w0_O-B-X.png,stimuli/mB-L_w0_O-B-X.png,stimuli/mB-L_w0_O-B-X.png,stimuli/mB-L_w0_O-X-X.png,stimuli/mW-L_w0_O-X-X.png,stimuli/m0_wW-R_O-X-X.png,stimuli/m0_none_O-X-X.png,stimuli/m0_none_O-X-X.png,stimuli/m0_wW-L_O-X-X.png,0,19,19,13,,,,,,,,,206.17928789521102,212.85157106642146,213.58723263512366,213.58723263512366,213.58723263512366,214.4790092461044,214.4790092461044,left,0.5654723745537922,207.2335173242027,S2,K-M,2023-01-25_14h10.52.730,knowing_that_K_ONLY,2022.2.5,59.95606937186142,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,19,no_1,no_K,0,0,0,no,X-X-X,O-X-X,X-X-X,L,stimuli/blue-L.png,mB-L,m0,stimuli/m0_w0_X-X-X.png,stimuli/m0_wW-R_X-X-X.png,stimuli/m0_none_X-X-X.png,stimuli/mW-R_none_X-X-X.png,stimuli/mB-L_none_X-X-X.png,stimuli/mB-L_none_O-X-X.png,stimuli/mB-L_none_X-X-X.png,stimuli/mW-L_none_X-X-X.png,stimuli/m0_none_X-X-X.png,stimuli/m0_wW-L_X-X-X.png,0,20,20,18,,,,,,,,,215.0623277691193,221.7355361348018,222.47482662217226,222.47482662217226,222.47482662217226,223.36236575210933,223.36236575210933,right,0.056998374639078975,216.11510492488742,S2,K-M,2023-01-25_14h10.52.730,knowing_that_K_ONLY,2022.2.5,59.95606937186142,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,9,per_9,per_K,1,1,1,switch,X-O-B,X-B-O,X-B-X,M,stimuli/blue-M.png,mB-R,m0,stimuli/m0_w0_X-O-B.png,stimuli/m0_wW-R_X-O-B.png,stimuli/m0_none_X-O-B.png,stimuli/mW-R_none_X-O-B.png,stimuli/mB-R_none_X-O-B.png,stimuli/mB-R_none_X-B-O.png,stimuli/mB-R_none_X-B-X.png,stimuli/mW-L_none_X-B-X.png,stimuli/m0_none_X-B-X.png,stimuli/m0_wW-L_X-B-X.png,0,21,21,8,,,,,,,,,223.44586296204943,230.12054477399215,230.8586771641858,230.8586771641858,230.8586771641858,231.74595227348618,231.74595227348618,left,0.1211736457189545,224.50300527841318,S2,K-M,2023-01-25_14h10.52.730,knowing_that_K_ONLY,2022.2.5,59.95606937186142,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,28,no_10,no_K,0,0,0,hide,O-B-O,O-B-O,X-O-X,L,stimuli/blue-L.png,mB-M,m0,stimuli/m0_w0_O-B-O.png,stimuli/m0_wW-R_O-B-O.png,stimuli/m0_none_O-B-O.png,stimuli/mW-R_none_O-B-O.png,stimuli/mB-M_none_O-B-O.png,stimuli/mB-M_none_O-B-O.png,stimuli/mB-M_none_X-O-X.png,stimuli/mW-L_none_X-O-X.png,stimuli/m0_none_X-O-X.png,stimuli/m0_wW-L_X-O-X.png,0,22,22,27,,,,,,,,,231.8957783022197,238.57000682025682,239.3076708385488,239.3076708385488,239.3076708385488,240.19594781438354,240.19594781438354,right,0.11234034691005945,232.96008285682183,S2,K-M,2023-01-25_14h10.52.730,knowing_that_K_ONLY,2022.2.5,59.95606937186142,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,13,mem_4,mem_K,1,1,1,no,B-X-O,B-X-O,X-X-O,L,stimuli/blue-L.png,mB-M,m0,stimuli/m0_w0_B-X-O.png,stimuli/mW-R_w0_B-X-O.png,stimuli/mB-M_w0_B-X-O.png,stimuli/mB-M_w0_B-X-O.png,stimuli/mB-M_w0_X-X-O.png,stimuli/mW-L_w0_X-X-O.png,stimuli/m0_wW-R_X-X-O.png,stimuli/m0_none_X-X-O.png,stimuli/m0_none_X-X-O.png,stimuli/m0_wW-L_X-X-O.png,0,23,23,12,,,,,,,,,240.32938724779524,247.0041835862212,247.7187767669093,247.7187767669093,247.7187767669093,248.62937775207683,248.62937775207683,left,0.2067191801033914,241.3927775149932,S2,K-M,2023-01-25_14h10.52.730,knowing_that_K_ONLY,2022.2.5,59.95606937186142,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,8,per_8,per_K,1,1,1,switch,O-X-B,B-X-O,B-X-X,L,stimuli/blue-L.png,mB-L,m0,stimuli/m0_w0_O-X-B.png,stimuli/m0_wW-R_O-X-B.png,stimuli/m0_none_O-X-B.png,stimuli/mW-R_none_O-X-B.png,stimuli/mB-L_none_O-X-B.png,stimuli/mB-L_none_B-X-O.png,stimuli/mB-L_none_B-X-X.png,stimuli/mW-L_none_B-X-X.png,stimuli/m0_none_B-X-X.png,stimuli/m0_wW-L_B-X-X.png,0,24,24,7,,,,,,,,,248.86257363215555,255.53657983394805,256.27583631617017,256.27583631617017,256.27583631617017,257.1624861813616,257.1624861813616,left,0.017028940608724952,249.91515894804616,S2,K-M,2023-01-25_14h10.52.730,knowing_that_K_ONLY,2022.2.5,59.95606937186142,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,2,per_2,per_K,1,1,1,no,X-X-B,O-X-B,X-X-B,R,stimuli/blue-R.png,mB-L,m0,stimuli/m0_w0_X-X-B.png,stimuli/m0_wW-R_X-X-B.png,stimuli/m0_none_X-X-B.png,stimuli/mW-R_none_X-X-B.png,stimuli/mB-L_none_X-X-B.png,stimuli/mB-L_none_O-X-B.png,stimuli/mB-L_none_X-X-B.png,stimuli/mW-L_none_X-X-B.png,stimuli/m0_none_X-X-B.png,stimuli/m0_wW-L_X-X-B.png,0,25,25,1,,,,,,,,,257.1956786609953,263.8708843435161,264.6096477523679,264.6096477523679,264.6096477523679,265.4958369450178,265.4958369450178,left,0.5403204904869199,258.24746325367596,S2,K-M,2023-01-25_14h10.52.730,knowing_that_K_ONLY,2022.2.5,59.95606937186142,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,3,per_3,per_K,1,1,1,no,O-B-X,O-B-O,O-B-X,M,stimuli/blue-M.png,mB-R,m0,stimuli/m0_w0_O-B-X.png,stimuli/m0_wW-R_O-B-X.png,stimuli/m0_none_O-B-X.png,stimuli/mW-R_none_O-B-X.png,stimuli/mB-R_none_O-B-X.png,stimuli/mB-R_none_O-B-O.png,stimuli/mB-R_none_O-B-X.png,stimuli/mW-L_none_O-B-X.png,stimuli/m0_none_O-B-X.png,stimuli/m0_wW-L_O-B-X.png,0,26,26,2,,,,,,,,,266.06256259651855,272.73503536207136,273.4759978724178,273.4759978724178,273.4759978724178,274.362720880541,274.362720880541,left,0.16081361542455852,267.1180739526171,S2,K-M,2023-01-25_14h10.52.730,knowing_that_K_ONLY,2022.2.5,59.95606937186142,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,16,mem_7,mem_K,1,1,1,switch,B-X-O,O-X-B,O-X-X,R,stimuli/blue-R.png,mB-M,m0,stimuli/m0_w0_B-X-O.png,stimuli/mW-R_w0_B-X-O.png,stimuli/mB-M_w0_B-X-O.png,stimuli/mB-M_w0_O-X-B.png,stimuli/mB-M_w0_O-X-X.png,stimuli/mW-L_w0_O-X-X.png,stimuli/m0_wW-R_O-X-X.png,stimuli/m0_none_O-X-X.png,stimuli/m0_none_O-X-X.png,stimuli/m0_wW-L_O-X-X.png,0,27,27,15,,,,,,,,,274.546071740333,281.2212591372663,281.9581233947538,281.9581233947538,281.9581233947538,282.8457565198187,282.8457565198187,left,0.11832139012403786,275.60300489352085,S2,K-M,2023-01-25_14h10.52.730,knowing_that_K_ONLY,2022.2.5,59.95606937186142,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,16,mem_7,mem_K,1,1,1,switch,B-X-O,O-X-B,O-X-X,R,stimuli/blue-R.png,mB-M,m0,stimuli/m0_w0_B-X-O.png,stimuli/mW-R_w0_B-X-O.png,stimuli/mB-M_w0_B-X-O.png,stimuli/mB-M_w0_O-X-B.png,stimuli/mB-M_w0_O-X-X.png,stimuli/mW-L_w0_O-X-X.png,stimuli/m0_wW-R_O-X-X.png,stimuli/m0_none_O-X-X.png,stimuli/m0_none_O-X-X.png,stimuli/m0_wW-L_O-X-X.png,1,0,28,15,,,,,,,,,282.99574583710637,289.66789523349144,290.40757100482006,290.40757100482006,290.40757100482006,291.29581076744944,291.29581076744944,left,0.419707064749673,284.03468100354075,S2,K-M,2023-01-25_14h10.52.730,knowing_that_K_ONLY,2022.2.5,59.95606937186142,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,14,mem_5,mem_K,1,1,1,no,O-B-X,O-B-X,O-X-X,M,stimuli/blue-M.png,mB-L,m0,stimuli/m0_w0_O-B-X.png,stimuli/mW-R_w0_O-B-X.png,stimuli/mB-L_w0_O-B-X.png,stimuli/mB-L_w0_O-B-X.png,stimuli/mB-L_w0_O-X-X.png,stimuli/mW-L_w0_O-X-X.png,stimuli/m0_wW-R_O-X-X.png,stimuli/m0_none_O-X-X.png,stimuli/m0_none_O-X-X.png,stimuli/m0_wW-L_O-X-X.png,1,1,29,13,,,,,,,,,291.74598724104,298.39783592999447,299.1366586871445,299.1366586871445,299.1366586871445,300.04608713893685,300.04608713893685,left,0.14214868028648198,292.806954486412,S2,K-M,2023-01-25_14h10.52.730,knowing_that_K_ONLY,2022.2.5,59.95606937186142,
