K_text,B_text,T_text,Anna_exit,trial_num,trial_code,cond,K_hit,B_hit,T_hit,book_move,start_shelf,mid_shelf,end_shelf,rectangle,rectangle_path,Todd_mid,Todd_final,frame_1,frame_2,frame_3,frame_4,frame_5,frame_6,frame_7,frame_8,frame_9,frame_10,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,frames.thisRepN,frames.thisTrialN,frames.thisN,frames.thisIndex,sessionInst.started,startSession.started,startSession.keys,startSession.rt,crossText.started,movingImage.started,staticImage.started,promptText3.started,rectImage.started,respText.started,keyResp.started,keyResp.keys,keyResp.rt,crossText.stopped,subject,session,date,expName,psychopyVersion,frameRate,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,10,mem_1,mem_K,1,1,1,no,O-X-B,X-X-B,X-X-X,R,stimuli/blue-R.png,mB-M,m0,stimuli/m0_w0_O-X-B.png,stimuli/mW-R_w0_O-X-B.png,stimuli/mB-M_w0_O-X-B.png,stimuli/mB-M_w0_X-X-B.png,stimuli/mB-M_w0_X-X-X.png,stimuli/mW-L_w0_X-X-X.png,stimuli/m0_wW-R_X-X-X.png,stimuli/m0_none_X-X-X.png,stimuli/m0_none_X-X-X.png,stimuli/m0_wW-L_X-X-X.png,0,9,9,9,,,,,,,,,98.60795391479041,105.27743744192412,106.01706669683335,106.01706669683335,106.01706669683335,106.90828864020295,106.90828864020295,right,0.748769021476619,99.66266230208566,S1,K-M,2023-01-25_09h43.59.421,knowing_that_K_ONLY,2022.2.5,59.738560835196225,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,16,mem_7,mem_K,1,1,1,switch,B-X-O,O-X-B,O-X-X,R,stimuli/blue-R.png,mB-M,m0,stimuli/m0_w0_B-X-O.png,stimuli/mW-R_w0_B-X-O.png,stimuli/mB-M_w0_B-X-O.png,stimuli/mB-M_w0_O-X-B.png,stimuli/mB-M_w0_O-X-X.png,stimuli/mW-L_w0_O-X-X.png,stimuli/m0_wW-R_O-X-X.png,stimuli/m0_none_O-X-X.png,stimuli/m0_none_O-X-X.png,stimuli/m0_wW-L_O-X-X.png,0,10,10,15,,,,,,,,,107.67471677949652,114.3434252475854,115.08551987021929,115.08551987021929,115.08551987021929,115.97488853719551,115.97488853719551,right,2.2170464592054486,108.73216161265736,S1,K-M,2023-01-25_09h43.59.421,knowing_that_K_ONLY,2022.2.5,59.738560835196225,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,2,per_2,per_K,1,1,1,no,X-X-B,O-X-B,X-X-B,R,stimuli/blue-R.png,mB-L,m0,stimuli/m0_w0_X-X-B.png,stimuli/m0_wW-R_X-X-B.png,stimuli/m0_none_X-X-B.png,stimuli/mW-R_none_X-X-B.png,stimuli/mB-L_none_X-X-B.png,stimuli/mB-L_none_O-X-B.png,stimuli/mB-L_none_X-X-B.png,stimuli/mW-L_none_X-X-B.png,stimuli/m0_none_X-X-B.png,stimuli/m0_wW-L_X-X-B.png,0,11,11,1,,,,,,,,,118.20805137464777,124.87803984497441,125.62198325287318,125.62198325287318,125.62198325287318,126.50809577369364,126.50809577369364,left,1.5158570516505279,119.26696580438875,S1,K-M,2023-01-25_09h43.59.421,knowing_that_K_ONLY,2022.2.5,59.738560835196225,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,18,mem_9,mem_K,1,1,1,switch,X-O-B,X-B-O,X-X-O,M,stimuli/blue-M.png,mB-L,m0,stimuli/m0_w0_X-O-B.png,stimuli/mW-R_w0_X-O-B.png,stimuli/mB-L_w0_X-O-B.png,stimuli/mB-L_w0_X-B-O.png,stimuli/mB-L_w0_X-X-O.png,stimuli/mW-L_w0_X-X-O.png,stimuli/m0_wW-R_X-X-O.png,stimuli/m0_none_X-X-O.png,stimuli/m0_none_X-X-O.png,stimuli/m0_wW-L_X-X-O.png,0,12,12,17,,,,,,,,,128.04138706054073,134.71201200317591,135.4506920032436,135.4506920032436,135.4506920032436,136.34157838718966,136.34157838718966,right,0.4261513495002873,129.09629402455175,S1,K-M,2023-01-25_09h43.59.421,knowing_that_K_ONLY,2022.2.5,59.738560835196225,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,13,mem_4,mem_K,1,1,1,no,B-X-O,B-X-O,X-X-O,L,stimuli/blue-L.png,mB-M,m0,stimuli/m0_w0_B-X-O.png,stimuli/mW-R_w0_B-X-O.png,stimuli/mB-M_w0_B-X-O.png,stimuli/mB-M_w0_B-X-O.png,stimuli/mB-M_w0_X-X-O.png,stimuli/mW-L_w0_X-X-O.png,stimuli/m0_wW-R_X-X-O.png,stimuli/m0_none_X-X-O.png,stimuli/m0_none_X-X-O.png,stimuli/m0_wW-L_X-X-O.png,0,13,13,12,,,,,,,,,136.7915707199718,143.4618584991549,144.19986577623058,144.19986577623058,144.19986577623058,145.09185924980557,145.09185924980557,right,0.9646065952838399,137.84440626186552,S1,K-M,2023-01-25_09h43.59.421,knowing_that_K_ONLY,2022.2.5,59.738560835196225,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,19,no_1,no_K,0,0,0,no,X-X-X,O-X-X,X-X-X,L,stimuli/blue-L.png,mB-L,m0,stimuli/m0_w0_X-X-X.png,stimuli/m0_wW-R_X-X-X.png,stimuli/m0_none_X-X-X.png,stimuli/mW-R_none_X-X-X.png,stimuli/mB-L_none_X-X-X.png,stimuli/mB-L_none_O-X-X.png,stimuli/mB-L_none_X-X-X.png,stimuli/mW-L_none_X-X-X.png,stimuli/m0_none_X-X-X.png,stimuli/m0_wW-L_X-X-X.png,0,14,14,18,,,,,,,,,146.07457921933383,152.74560709000798,153.48132736556,153.48132736556,153.48132736556,154.37494827061892,154.37494827061892,right,0.47349250566912815,147.12948329618666,S1,K-M,2023-01-25_09h43.59.421,knowing_that_K_ONLY,2022.2.5,59.738560835196225,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,27,no_9,no_K,0,0,0,hide,X-X-B,O-O-B,X-X-O,L,stimuli/blue-L.png,mB-M,m0,stimuli/m0_w0_X-X-B.png,stimuli/m0_wW-R_X-X-B.png,stimuli/m0_none_X-X-B.png,stimuli/mW-R_none_X-X-B.png,stimuli/mB-M_none_X-X-B.png,stimuli/mB-M_none_O-O-B.png,stimuli/mB-M_none_X-X-O.png,stimuli/mW-L_none_X-X-O.png,stimuli/m0_none_X-X-O.png,stimuli/m0_wW-L_X-X-O.png,0,15,15,26,,,,,,,,,154.8747564306832,161.54554786987137,162.28422883234452,162.28422883234452,162.28422883234452,163.17532085074345,163.17532085074345,right,0.48924391192849725,155.93580772634596,S1,K-M,2023-01-25_09h43.59.421,knowing_that_K_ONLY,2022.2.5,59.738560835196225,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,14,mem_5,mem_K,1,1,1,no,O-B-X,O-B-X,O-X-X,M,stimuli/blue-M.png,mB-L,m0,stimuli/m0_w0_O-B-X.png,stimuli/mW-R_w0_O-B-X.png,stimuli/mB-L_w0_O-B-X.png,stimuli/mB-L_w0_O-B-X.png,stimuli/mB-L_w0_O-X-X.png,stimuli/mW-L_w0_O-X-X.png,stimuli/m0_wW-R_O-X-X.png,stimuli/m0_none_O-X-X.png,stimuli/m0_none_O-X-X.png,stimuli/m0_wW-L_O-X-X.png,0,16,16,13,,,,,,,,,163.6915050196112,170.36165164562408,171.0997253288515,171.0997253288515,171.0997253288515,171.99146857648157,171.99146857648157,right,0.40893644193420187,164.741184184968,S1,K-M,2023-01-25_09h43.59.421,knowing_that_K_ONLY,2022.2.5,59.738560835196225,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,15,mem_6,mem_K,1,1,1,no,X-B-O,X-B-X,X-X-X,M,stimuli/blue-M.png,mB-R,m0,stimuli/m0_w0_X-B-O.png,stimuli/mW-R_w0_X-B-O.png,stimuli/mB-R_w0_X-B-O.png,stimuli/mB-R_w0_X-B-X.png,stimuli/mB-R_w0_X-X-X.png,stimuli/mW-L_w0_X-X-X.png,stimuli/m0_wW-R_X-X-X.png,stimuli/m0_none_X-X-X.png,stimuli/m0_none_X-X-X.png,stimuli/m0_wW-L_X-X-X.png,0,17,17,14,,,,,,,,,172.42480644379975,179.0949659019243,179.8364834007225,179.8364834007225,179.8364834007225,180.7248168378137,180.7248168378137,right,0.3397005102597177,173.47769876767416,S1,K-M,2023-01-25_09h43.59.421,knowing_that_K_ONLY,2022.2.5,59.738560835196225,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,17,mem_8,mem_K,1,1,1,switch,O-X-B,B-X-O,X-X-O,L,stimuli/blue-L.png,mB-M,m0,stimuli/m0_w0_O-X-B.png,stimuli/mW-R_w0_O-X-B.png,stimuli/mB-M_w0_O-X-B.png,stimuli/mB-M_w0_B-X-O.png,stimuli/mB-M_w0_X-X-O.png,stimuli/mW-L_w0_X-X-O.png,stimuli/m0_wW-R_X-X-O.png,stimuli/m0_none_X-X-O.png,stimuli/m0_none_X-X-O.png,stimuli/m0_wW-L_X-X-O.png,0,18,18,16,,,,,,,,,181.0915718107135,187.7605904949014,188.5007789086667,188.5007789086667,188.5007789086667,189.39177340304013,189.39177340304013,right,0.12052723130909726,182.14704884093953,S1,K-M,2023-01-25_09h43.59.421,knowing_that_K_ONLY,2022.2.5,59.738560835196225,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,20,no_2,no_K,0,0,0,no,X-O-X,O-O-X,X-O-X,L,stimuli/blue-L.png,mB-L,m0,stimuli/m0_w0_X-O-X.png,stimuli/m0_wW-R_X-O-X.png,stimuli/m0_none_X-O-X.png,stimuli/mW-R_none_X-O-X.png,stimuli/mB-L_none_X-O-X.png,stimuli/mB-L_none_O-O-X.png,stimuli/mB-L_none_X-O-X.png,stimuli/mW-L_none_X-O-X.png,stimuli/m0_none_X-O-X.png,stimuli/m0_wW-L_X-O-X.png,0,19,19,19,,,,,,,,,189.54148362210253,196.21141466876725,196.9530877568759,196.9530877568759,196.9530877568759,197.84199350571726,197.84199350571726,right,1.3096980914124288,190.59709923900664,S1,K-M,2023-01-25_09h43.59.421,knowing_that_K_ONLY,2022.2.5,59.738560835196225,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,12,mem_3,mem_K,1,1,1,no,X-O-B,X-O-B,X-O-X,R,stimuli/blue-R.png,mB-M,m0,stimuli/m0_w0_X-O-B.png,stimuli/mW-R_w0_X-O-B.png,stimuli/mB-M_w0_X-O-B.png,stimuli/mB-M_w0_X-O-B.png,stimuli/mB-M_w0_X-O-X.png,stimuli/mW-L_w0_X-O-X.png,stimuli/m0_wW-R_X-O-X.png,stimuli/m0_none_X-O-X.png,stimuli/m0_none_X-O-X.png,stimuli/m0_wW-L_X-O-X.png,0,20,20,11,,,,,,,,,199.17467347113416,205.84628327767132,206.58356457855552,206.58356457855552,206.58356457855552,207.4750245574396,207.4750245574396,right,2.301606167340651,200.2329703559517,S1,K-M,2023-01-25_09h43.59.421,knowing_that_K_ONLY,2022.2.5,59.738560835196225,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,11,mem_2,mem_K,1,1,1,no,O-B-O,O-B-X,O-X-X,M,stimuli/blue-M.png,mB-L,m0,stimuli/m0_w0_O-B-O.png,stimuli/mW-R_w0_O-B-O.png,stimuli/mB-L_w0_O-B-O.png,stimuli/mB-L_w0_O-B-X.png,stimuli/mB-L_w0_O-X-X.png,stimuli/mW-L_w0_O-X-X.png,stimuli/m0_wW-R_O-X-X.png,stimuli/m0_none_O-X-X.png,stimuli/m0_none_O-X-X.png,stimuli/m0_wW-L_O-X-X.png,0,21,21,10,,,,,,,,,209.8080683129956,216.47713447595015,217.2182448763051,217.2182448763051,217.2182448763051,218.10755804443033,218.10755804443033,right,0.5967801417573355,210.8665794939152,S1,K-M,2023-01-25_09h43.59.421,knowing_that_K_ONLY,2022.2.5,59.738560835196225,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,25,no_7,no_K,0,0,0,hide,B-X-X,B-O-O,O-X-X,M,stimuli/blue-M.png,mB-L,m0,stimuli/m0_w0_B-X-X.png,stimuli/m0_wW-R_B-X-X.png,stimuli/m0_none_B-X-X.png,stimuli/mW-R_none_B-X-X.png,stimuli/mB-L_none_B-X-X.png,stimuli/mB-L_none_B-O-O.png,stimuli/mB-L_none_O-X-X.png,stimuli/mW-L_none_O-X-X.png,stimuli/m0_none_O-X-X.png,stimuli/m0_wW-L_O-X-X.png,0,22,22,24,,,,,,,,,218.7247289379011,225.39479375927476,226.13474734552437,226.13474734552437,226.13474734552437,227.02506141766207,227.02506141766207,right,0.15208714664913714,219.77670152083738,S1,K-M,2023-01-25_09h43.59.421,knowing_that_K_ONLY,2022.2.5,59.738560835196225,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,23,no_5,no_K,0,0,0,no,X-O-X,X-O-O,X-O-X,R,stimuli/blue-R.png,mB-R,m0,stimuli/m0_w0_X-O-X.png,stimuli/m0_wW-R_X-O-X.png,stimuli/m0_none_X-O-X.png,stimuli/mW-R_none_X-O-X.png,stimuli/mB-R_none_X-O-X.png,stimuli/mB-R_none_X-O-O.png,stimuli/mB-R_none_X-O-X.png,stimuli/mW-L_none_X-O-X.png,stimuli/m0_none_X-O-X.png,stimuli/m0_wW-L_X-O-X.png,0,23,23,22,,,,,,,,,227.2081687884056,233.87901091435924,234.61743523477344,234.61743523477344,234.61743523477344,235.5085320651997,235.5085320651997,right,0.51537616859423,228.2587632034556,S1,K-M,2023-01-25_09h43.59.421,knowing_that_K_ONLY,2022.2.5,59.738560835196225,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,9,per_9,per_K,1,1,1,switch,X-O-B,X-B-O,X-B-X,M,stimuli/blue-M.png,mB-R,m0,stimuli/m0_w0_X-O-B.png,stimuli/m0_wW-R_X-O-B.png,stimuli/m0_none_X-O-B.png,stimuli/mW-R_none_X-O-B.png,stimuli/mB-R_none_X-O-B.png,stimuli/mB-R_none_X-B-O.png,stimuli/mB-R_none_X-B-X.png,stimuli/mW-L_none_X-B-X.png,stimuli/m0_none_X-B-X.png,stimuli/m0_wW-L_X-B-X.png,0,24,24,8,,,,,,,,,236.0415824293159,242.71279444062384,243.4521580709843,243.4521580709843,243.4521580709843,244.34174969576998,244.34174969576998,left,0.010181412508245558,237.09475481382105,S1,K-M,2023-01-25_09h43.59.421,knowing_that_K_ONLY,2022.2.5,59.738560835196225,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,28,no_10,no_K,0,0,0,hide,O-B-O,O-B-O,X-O-X,L,stimuli/blue-L.png,mB-M,m0,stimuli/m0_w0_O-B-O.png,stimuli/m0_wW-R_O-B-O.png,stimuli/m0_none_O-B-O.png,stimuli/mW-R_none_O-B-O.png,stimuli/mB-M_none_O-B-O.png,stimuli/mB-M_none_O-B-O.png,stimuli/mB-M_none_X-O-X.png,stimuli/mW-L_none_X-O-X.png,stimuli/m0_none_X-O-X.png,stimuli/m0_wW-L_X-O-X.png,0,25,25,27,,,,,,,,,244.37494698743103,251.04289900301956,251.78090948815225,251.78090948815225,251.78090948815225,252.67546168307308,252.67546168307308,right,0.4060495395679027,245.43406320200302,S1,K-M,2023-01-25_09h43.59.421,knowing_that_K_ONLY,2022.2.5,59.738560835196225,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,24,no_6,no_K,0,0,0,no,X-X-X,X-X-O,X-X-X,R,stimuli/blue-R.png,mB-R,m0,stimuli/m0_w0_X-X-X.png,stimuli/m0_wW-R_X-X-X.png,stimuli/m0_none_X-X-X.png,stimuli/mW-R_none_X-X-X.png,stimuli/mB-R_none_X-X-X.png,stimuli/mB-R_none_X-X-O.png,stimuli/mB-R_none_X-X-X.png,stimuli/mW-L_none_X-X-X.png,stimuli/m0_none_X-X-X.png,stimuli/m0_wW-L_X-X-X.png,0,26,26,23,,,,,,,,,253.1082679805113,259.777535286732,260.51908229937544,260.51908229937544,260.51908229937544,261.4085754377302,261.4085754377302,right,0.37578566663432866,254.16644199797884,S1,K-M,2023-01-25_09h43.59.421,knowing_that_K_ONLY,2022.2.5,59.738560835196225,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,7,per_7,per_K,1,1,1,switch,B-X-O,O-X-B,X-X-B,R,stimuli/blue-R.png,mB-R,m0,stimuli/m0_w0_B-X-O.png,stimuli/m0_wW-R_B-X-O.png,stimuli/m0_none_B-X-O.png,stimuli/mW-R_none_B-X-O.png,stimuli/mB-R_none_B-X-O.png,stimuli/mB-R_none_O-X-B.png,stimuli/mB-R_none_X-X-B.png,stimuli/mW-L_none_X-X-B.png,stimuli/m0_none_X-X-B.png,stimuli/m0_wW-L_X-X-B.png,0,27,27,6,,,,,,,,,261.8081193206017,268.47913852962665,269.2173103784444,269.2173103784444,269.2173103784444,270.1084392890916,270.1084392890916,left,0.8113043498597108,262.863296079624,S1,K-M,2023-01-25_09h43.59.421,knowing_that_K_ONLY,2022.2.5,59.738560835196225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.361320256546605,13.361320256546605,left,3.8889992365729995,,,,,,,,,,,S1,K-M,2023-01-25_09h48.50.143,knowing_that_K_ONLY,2022.2.5,60.02129601145046,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,27,no_9,no_K,0,0,0,hide,X-X-B,O-O-B,X-X-O,L,stimuli/blue-L.png,mB-M,m0,stimuli/m0_w0_X-X-B.png,stimuli/m0_wW-R_X-X-B.png,stimuli/m0_none_X-X-B.png,stimuli/mW-R_none_X-X-B.png,stimuli/mB-M_none_X-X-B.png,stimuli/mB-M_none_O-O-B.png,stimuli/mB-M_none_X-X-O.png,stimuli/mW-L_none_X-X-O.png,stimuli/m0_none_X-X-O.png,stimuli/m0_wW-L_X-X-O.png,0,0,0,26,,,,,,,,,17.311924680660013,23.933344604156446,24.693053854396567,24.693053854396567,24.693053854396567,25.581956395180896,25.581956395180896,right,0.020907158555928618,,S1,K-M,2023-01-25_09h48.50.143,knowing_that_K_ONLY,2022.2.5,60.02129601145046,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,20,no_2,no_K,0,0,0,no,X-O-X,O-O-X,X-O-X,L,stimuli/blue-L.png,mB-L,m0,stimuli/m0_w0_X-O-X.png,stimuli/m0_wW-R_X-O-X.png,stimuli/m0_none_X-O-X.png,stimuli/mW-R_none_X-O-X.png,stimuli/mB-L_none_X-O-X.png,stimuli/mB-L_none_O-O-X.png,stimuli/mB-L_none_X-O-X.png,stimuli/mW-L_none_X-O-X.png,stimuli/m0_none_X-O-X.png,stimuli/m0_wW-L_X-O-X.png,0,1,1,19,,,,,,,,,25.63201603241032,32.283649142074864,33.0258409678936,33.0258409678936,33.0258409678936,33.93226574512664,33.93226574512664,right,0.14271429076325148,26.693638677475974,S1,K-M,2023-01-25_09h48.50.143,knowing_that_K_ONLY,2022.2.5,60.02129601145046,
