K_text,B_text,T_text,Anna_exit,trial_num,trial_code,cond,K_hit,B_hit,T_hit,book_move,start_shelf,mid_shelf,end_shelf,rectangle,rectangle_path,Todd_mid,Todd_final,frame_1,frame_2,frame_3,frame_4,frame_5,frame_6,frame_7,frame_8,frame_9,frame_10,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,frames.thisRepN,frames.thisTrialN,frames.thisN,frames.thisIndex,sessionInst.started,startSession.started,startSession.keys,startSession.rt,crossText.started,movingImage.started,staticImage.started,promptText3.started,rectImage.started,respText.started,keyResp.started,keyResp.keys,keyResp.rt,crossText.stopped,subject,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.504272127873264,23.504272127873264,left,3.077575472649187,,,,,,,,,,,S4,B-M,2023-01-26_14h04.56.738,knowing_that_K_ONLY,2022.2.5,59.95699201261808,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,28,no_10,no_K,0,0,0,hide,O-B-O,O-B-O,X-O-X,L,stimuli/blue-L.png,mB-M,m0,stimuli/m0_w0_O-B-O.png,stimuli/m0_wW-R_O-B-O.png,stimuli/m0_none_O-B-O.png,stimuli/mW-R_none_O-B-O.png,stimuli/mB-M_none_O-B-O.png,stimuli/mB-M_none_O-B-O.png,stimuli/mB-M_none_X-O-X.png,stimuli/mW-L_none_X-O-X.png,stimuli/m0_none_X-O-X.png,stimuli/m0_wW-L_X-O-X.png,0,0,0,27,,,,,,,,,26.63760313007515,33.27632136980537,34.01657715206966,34.01657715206966,34.01657715206966,34.90105710865464,34.90105710865464,right,0.44882007758133113,,S4,B-M,2023-01-26_14h04.56.738,knowing_that_K_ONLY,2022.2.5,59.95699201261808,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,15,mem_6,mem_K,1,1,1,no,X-B-O,X-B-X,X-X-X,M,stimuli/blue-M.png,mB-R,m0,stimuli/m0_w0_X-B-O.png,stimuli/mW-R_w0_X-B-O.png,stimuli/mB-R_w0_X-B-O.png,stimuli/mB-R_w0_X-B-X.png,stimuli/mB-R_w0_X-X-X.png,stimuli/mW-L_w0_X-X-X.png,stimuli/m0_wW-R_X-X-X.png,stimuli/m0_none_X-X-X.png,stimuli/m0_none_X-X-X.png,stimuli/m0_wW-L_X-X-X.png,0,1,1,14,,,,,,,,,35.36789478454739,42.04089077899698,42.78160980017856,42.78160980017856,42.78160980017856,43.667997569660656,43.667997569660656,left,0.3365619546966627,36.42992805689573,S4,B-M,2023-01-26_14h04.56.738,knowing_that_K_ONLY,2022.2.5,59.95699201261808,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,12,mem_3,mem_K,1,1,1,no,X-O-B,X-O-B,X-O-X,R,stimuli/blue-R.png,mB-M,m0,stimuli/m0_w0_X-O-B.png,stimuli/mW-R_w0_X-O-B.png,stimuli/mB-M_w0_X-O-B.png,stimuli/mB-M_w0_X-O-B.png,stimuli/mB-M_w0_X-O-X.png,stimuli/mW-L_w0_X-O-X.png,stimuli/m0_wW-R_X-O-X.png,stimuli/m0_none_X-O-X.png,stimuli/m0_none_X-O-X.png,stimuli/m0_wW-L_X-O-X.png,0,2,2,11,,,,,,,,,44.034604652551934,50.7061968150083,51.446113188168965,51.446113188168965,51.446113188168965,52.33451431454159,52.33451431454159,left,0.23050494550261647,45.08820883743465,S4,B-M,2023-01-26_14h04.56.738,knowing_that_K_ONLY,2022.2.5,59.95699201261808,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,16,mem_7,mem_K,1,1,1,switch,B-X-O,O-X-B,O-X-X,R,stimuli/blue-R.png,mB-M,m0,stimuli/m0_w0_B-X-O.png,stimuli/mW-R_w0_B-X-O.png,stimuli/mB-M_w0_B-X-O.png,stimuli/mB-M_w0_O-X-B.png,stimuli/mB-M_w0_O-X-X.png,stimuli/mW-L_w0_O-X-X.png,stimuli/m0_wW-R_O-X-X.png,stimuli/m0_none_O-X-X.png,stimuli/m0_none_O-X-X.png,stimuli/m0_wW-L_O-X-X.png,0,3,3,15,,,,,,,,,52.58444646478165,59.23603305814322,59.99985660123639,59.99985660123639,59.99985660123639,60.88467243814375,60.88467243814375,left,0.2646681737387553,53.6397906828206,S4,B-M,2023-01-26_14h04.56.738,knowing_that_K_ONLY,2022.2.5,59.95699201261808,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,19,no_1,no_K,0,0,0,no,X-X-X,O-X-X,X-X-X,L,stimuli/blue-L.png,mB-L,m0,stimuli/m0_w0_X-X-X.png,stimuli/m0_wW-R_X-X-X.png,stimuli/m0_none_X-X-X.png,stimuli/mW-R_none_X-X-X.png,stimuli/mB-L_none_X-X-X.png,stimuli/mB-L_none_O-X-X.png,stimuli/mB-L_none_X-X-X.png,stimuli/mW-L_none_X-X-X.png,stimuli/m0_none_X-X-X.png,stimuli/m0_wW-L_X-X-X.png,0,4,4,18,,,,,,,,,61.16779835126363,67.83922048832756,68.58206771372352,68.58206771372352,68.58206771372352,69.46782927657478,69.46782927657478,right,0.4329355382360518,62.22685329255182,S4,B-M,2023-01-26_14h04.56.738,knowing_that_K_ONLY,2022.2.5,59.95699201261808,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,2,per_2,per_K,1,1,1,no,X-X-B,O-X-B,X-X-B,R,stimuli/blue-R.png,mB-L,m0,stimuli/m0_w0_X-X-B.png,stimuli/m0_wW-R_X-X-B.png,stimuli/m0_none_X-X-B.png,stimuli/mW-R_none_X-X-B.png,stimuli/mB-L_none_X-X-B.png,stimuli/mB-L_none_O-X-B.png,stimuli/mB-L_none_X-X-B.png,stimuli/mW-L_none_X-X-B.png,stimuli/m0_none_X-X-B.png,stimuli/m0_wW-L_X-X-B.png,0,5,5,1,,,,,,,,,69.91789058200084,76.59237317554653,77.33032367064152,77.33032367064152,77.33032367064152,78.21780633926392,78.21780633926392,left,0.3318702169926837,70.98036207060795,S4,B-M,2023-01-26_14h04.56.738,knowing_that_K_ONLY,2022.2.5,59.95699201261808,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,5,per_5,per_K,1,1,1,no,X-B-O,O-B-O,X-B-O,M,stimuli/blue-M.png,mB-L,m0,stimuli/m0_w0_X-B-O.png,stimuli/mW-R_w0_X-B-O.png,stimuli/mB-L_w0_X-B-O.png,stimuli/mB-L_w0_O-B-O.png,stimuli/mB-L_w0_X-B-O.png,stimuli/mW-L_w0_X-B-O.png,stimuli/m0_wW-R_X-B-O.png,stimuli/m0_none_X-B-O.png,stimuli/m0_none_X-B-O.png,stimuli/m0_wW-L_X-B-O.png,0,6,6,4,,,,,,,,,78.56808585452382,85.24265025276691,85.98158304521348,85.98158304521348,85.98158304521348,86.86792461911682,86.86792461911682,left,0.5851887592580169,79.62799348903354,S4,B-M,2023-01-26_14h04.56.738,knowing_that_K_ONLY,2022.2.5,59.95699201261808,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,22,no_4,no_K,0,0,0,no,O-X-X,O-O-X,O-X-X,M,stimuli/blue-M.png,mB-M,m0,stimuli/m0_w0_O-X-X.png,stimuli/m0_wW-R_O-X-X.png,stimuli/m0_none_O-X-X.png,stimuli/mW-R_none_O-X-X.png,stimuli/mB-M_none_O-X-X.png,stimuli/mB-M_none_O-O-X.png,stimuli/mB-M_none_O-X-X.png,stimuli/mW-L_none_O-X-X.png,stimuli/m0_none_O-X-X.png,stimuli/m0_wW-L_O-X-X.png,0,7,7,21,,,,,,,,,87.48456554673612,94.15937311330345,94.87403462489601,94.87403462489601,94.87403462489601,95.78453969000839,95.78453969000839,right,0.30057656776625663,88.53954661614262,S4,B-M,2023-01-26_14h04.56.738,knowing_that_K_ONLY,2022.2.5,59.95699201261808,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,18,mem_9,mem_K,1,1,1,switch,X-O-B,X-B-O,X-X-O,M,stimuli/blue-M.png,mB-L,m0,stimuli/m0_w0_X-O-B.png,stimuli/mW-R_w0_X-O-B.png,stimuli/mB-L_w0_X-O-B.png,stimuli/mB-L_w0_X-B-O.png,stimuli/mB-L_w0_X-X-O.png,stimuli/mW-L_w0_X-X-O.png,stimuli/m0_wW-R_X-X-O.png,stimuli/m0_none_X-X-O.png,stimuli/m0_none_X-X-O.png,stimuli/m0_wW-L_X-X-O.png,0,8,8,17,,,,,,,,,96.10144868027419,102.75267116259784,103.51525127503555,103.51525127503555,103.51525127503555,104.4012816704344,104.4012816704344,left,0.31561033881735057,97.15614551864564,S4,B-M,2023-01-26_14h04.56.738,knowing_that_K_ONLY,2022.2.5,59.95699201261808,
