K_text,B_text,T_text,Anna_exit,trial_num,trial_code,cond,K_hit,B_hit,T_hit,book_move,start_shelf,mid_shelf,end_shelf,rectangle,rectangle_path,Todd_mid,Todd_final,frame_1,frame_2,frame_3,frame_4,frame_5,frame_6,frame_7,frame_8,frame_9,frame_10,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,frames.thisRepN,frames.thisTrialN,frames.thisN,frames.thisIndex,sessionInst.started,startSession.started,startSession.keys,startSession.rt,crossText.started,movingImage.started,staticImage.started,promptText3.started,rectImage.started,respText.started,keyResp.started,keyResp.keys,keyResp.rt,crossText.stopped,subject,session,date,expName,psychopyVersion,frameRate,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,25,no_7,no_K,0,0,0,hide,B-X-X,B-O-O,O-X-X,M,stimuli/blue-M.png,mB-L,m0,stimuli/m0_w0_B-X-X.png,stimuli/m0_wW-R_B-X-X.png,stimuli/m0_none_B-X-X.png,stimuli/mW-R_none_B-X-X.png,stimuli/mB-L_none_B-X-X.png,stimuli/mB-L_none_B-O-O.png,stimuli/mB-L_none_O-X-X.png,stimuli/mW-L_none_O-X-X.png,stimuli/m0_none_O-X-X.png,stimuli/m0_wW-L_O-X-X.png,0,9,9,24,,,,,,,,,110.93267348525114,117.61044622992631,118.34591531706974,118.34591531706974,118.34591531706974,119.23295688221697,119.23295688221697,right,0.5321929699275643,111.98312931356486,S4,K-M,2023-01-26_13h38.44.480,knowing_that_K_ONLY,2022.2.5,60.00130887670209,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,7,per_7,per_K,1,1,1,switch,B-X-O,O-X-B,X-X-B,R,stimuli/blue-R.png,mB-R,m0,stimuli/m0_w0_B-X-O.png,stimuli/m0_wW-R_B-X-O.png,stimuli/m0_none_B-X-O.png,stimuli/mW-R_none_B-X-O.png,stimuli/mB-R_none_B-X-O.png,stimuli/mB-R_none_O-X-B.png,stimuli/mB-R_none_X-X-B.png,stimuli/mW-L_none_X-X-B.png,stimuli/m0_none_X-X-B.png,stimuli/m0_wW-L_X-X-B.png,0,10,10,6,,,,,,,,,119.78295909566805,126.45840922987554,127.1933817146346,127.1933817146346,127.1933817146346,128.08308305381797,128.08308305381797,left,0.2733659266959876,120.84562146198004,S4,K-M,2023-01-26_13h38.44.480,knowing_that_K_ONLY,2022.2.5,60.00130887670209,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,2,per_2,per_K,1,1,1,no,X-X-B,O-X-B,X-X-B,R,stimuli/blue-R.png,mB-L,m0,stimuli/m0_w0_X-X-B.png,stimuli/m0_wW-R_X-X-B.png,stimuli/m0_none_X-X-B.png,stimuli/mW-R_none_X-X-B.png,stimuli/mB-L_none_X-X-B.png,stimuli/mB-L_none_O-X-B.png,stimuli/mB-L_none_X-X-B.png,stimuli/mW-L_none_X-X-B.png,stimuli/m0_none_X-X-B.png,stimuli/m0_wW-L_X-X-B.png,0,11,11,1,,,,,,,,,128.3822583988076,135.05590113124344,135.79344549018424,135.79344549018424,135.79344549018424,136.66643686511088,136.66643686511088,left,0.2656435671960935,129.4457073728554,S4,K-M,2023-01-26_13h38.44.480,knowing_that_K_ONLY,2022.2.5,60.00130887670209,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,5,per_5,per_K,1,1,1,no,X-B-O,O-B-O,X-B-O,M,stimuli/blue-M.png,mB-L,m0,stimuli/m0_w0_X-B-O.png,stimuli/mW-R_w0_X-B-O.png,stimuli/mB-L_w0_X-B-O.png,stimuli/mB-L_w0_O-B-O.png,stimuli/mB-L_w0_X-B-O.png,stimuli/mW-L_w0_X-B-O.png,stimuli/m0_wW-R_X-B-O.png,stimuli/m0_none_X-B-O.png,stimuli/m0_none_X-B-O.png,stimuli/m0_wW-L_X-B-O.png,0,12,12,4,,,,,,,,,136.94959004642442,143.6228125274647,144.36078259139322,144.36078259139322,144.36078259139322,145.2495000291383,145.2495000291383,left,0.4424702652031556,138.00281183456536,S4,K-M,2023-01-26_13h38.44.480,knowing_that_K_ONLY,2022.2.5,60.00130887670209,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,9,per_9,per_K,1,1,1,switch,X-O-B,X-B-O,X-B-X,M,stimuli/blue-M.png,mB-R,m0,stimuli/m0_w0_X-O-B.png,stimuli/m0_wW-R_X-O-B.png,stimuli/m0_none_X-O-B.png,stimuli/mW-R_none_X-O-B.png,stimuli/mB-R_none_X-O-B.png,stimuli/mB-R_none_X-B-O.png,stimuli/mB-R_none_X-B-X.png,stimuli/mW-L_none_X-B-X.png,stimuli/m0_none_X-B-X.png,stimuli/m0_wW-L_X-B-X.png,0,13,13,8,,,,,,,,,145.71603358420543,152.38937540375628,153.12934823823161,153.12934823823161,153.12934823823161,154.01625891588628,154.01625891588628,left,0.3405878597404808,146.7655825036345,S4,K-M,2023-01-26_13h38.44.480,knowing_that_K_ONLY,2022.2.5,60.00130887670209,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,20,no_2,no_K,0,0,0,no,X-O-X,O-O-X,X-O-X,L,stimuli/blue-L.png,mB-L,m0,stimuli/m0_w0_X-O-X.png,stimuli/m0_wW-R_X-O-X.png,stimuli/m0_none_X-O-X.png,stimuli/mW-R_none_X-O-X.png,stimuli/mB-L_none_X-O-X.png,stimuli/mB-L_none_O-O-X.png,stimuli/mB-L_none_X-O-X.png,stimuli/mW-L_none_X-O-X.png,stimuli/m0_none_X-O-X.png,stimuli/m0_wW-L_X-O-X.png,0,14,14,19,,,,,,,,,154.3829192520352,161.05477992619853,161.7922331772279,161.7922331772279,161.7922331772279,162.68269096896984,162.68269096896984,right,0.28177384135778993,155.44160238315817,S4,K-M,2023-01-26_13h38.44.480,knowing_that_K_ONLY,2022.2.5,60.00130887670209,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,14,mem_5,mem_K,1,1,1,no,O-B-X,O-B-X,O-X-X,M,stimuli/blue-M.png,mB-L,m0,stimuli/m0_w0_O-B-X.png,stimuli/mW-R_w0_O-B-X.png,stimuli/mB-L_w0_O-B-X.png,stimuli/mB-L_w0_O-B-X.png,stimuli/mB-L_w0_O-X-X.png,stimuli/mW-L_w0_O-X-X.png,stimuli/m0_wW-R_O-X-X.png,stimuli/m0_none_O-X-X.png,stimuli/m0_none_O-X-X.png,stimuli/m0_wW-L_O-X-X.png,0,15,15,13,,,,,,,,,162.98274210491218,169.65626164909918,170.39351504016668,170.39351504016668,170.39351504016668,171.2830710557755,171.2830710557755,right,0.34628659673035145,164.03092408459634,S4,K-M,2023-01-26_13h38.44.480,knowing_that_K_ONLY,2022.2.5,60.00130887670209,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,13,mem_4,mem_K,1,1,1,no,B-X-O,B-X-O,X-X-O,L,stimuli/blue-L.png,mB-M,m0,stimuli/m0_w0_B-X-O.png,stimuli/mW-R_w0_B-X-O.png,stimuli/mB-M_w0_B-X-O.png,stimuli/mB-M_w0_B-X-O.png,stimuli/mB-M_w0_X-X-O.png,stimuli/mW-L_w0_X-X-O.png,stimuli/m0_wW-R_X-X-O.png,stimuli/m0_none_X-X-O.png,stimuli/m0_none_X-X-O.png,stimuli/m0_wW-L_X-X-O.png,0,16,16,12,,,,,,,,,171.64971888065338,178.32089175411966,179.06257318309508,179.06257318309508,179.06257318309508,179.94972093380056,179.94972093380056,right,0.24693756934721023,172.70961657038424,S4,K-M,2023-01-26_13h38.44.480,knowing_that_K_ONLY,2022.2.5,60.00130887670209,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,28,no_10,no_K,0,0,0,hide,O-B-O,O-B-O,X-O-X,L,stimuli/blue-L.png,mB-M,m0,stimuli/m0_w0_O-B-O.png,stimuli/m0_wW-R_O-B-O.png,stimuli/m0_none_O-B-O.png,stimuli/mW-R_none_O-B-O.png,stimuli/mB-M_none_O-B-O.png,stimuli/mB-M_none_O-B-O.png,stimuli/mB-M_none_X-O-X.png,stimuli/mW-L_none_X-O-X.png,stimuli/m0_none_X-O-X.png,stimuli/m0_wW-L_X-O-X.png,0,17,17,27,,,,,,,,,180.21634251705837,186.88569804397412,187.63035876629874,187.63035876629874,187.63035876629874,188.51633751252666,188.51633751252666,right,0.2729976453119889,181.26935546274763,S4,K-M,2023-01-26_13h38.44.480,knowing_that_K_ONLY,2022.2.5,60.00130887670209,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,27,no_9,no_K,0,0,0,hide,X-X-B,O-O-B,X-X-O,L,stimuli/blue-L.png,mB-M,m0,stimuli/m0_w0_X-X-B.png,stimuli/m0_wW-R_X-X-B.png,stimuli/m0_none_X-X-B.png,stimuli/mW-R_none_X-X-B.png,stimuli/mB-M_none_X-X-B.png,stimuli/mB-M_none_O-O-B.png,stimuli/mB-M_none_X-X-O.png,stimuli/mW-L_none_X-X-O.png,stimuli/m0_none_X-X-O.png,stimuli/m0_wW-L_X-X-O.png,0,18,18,26,,,,,,,,,188.8163697210839,195.48978179646656,196.22704128280748,196.22704128280748,196.22704128280748,197.11642823542934,197.11642823542934,right,0.3035325964447111,189.8710100982571,S4,K-M,2023-01-26_13h38.44.480,knowing_that_K_ONLY,2022.2.5,60.00130887670209,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,23,no_5,no_K,0,0,0,no,X-O-X,X-O-O,X-O-X,R,stimuli/blue-R.png,mB-R,m0,stimuli/m0_w0_X-O-X.png,stimuli/m0_wW-R_X-O-X.png,stimuli/m0_none_X-O-X.png,stimuli/mW-R_none_X-O-X.png,stimuli/mB-R_none_X-O-X.png,stimuli/mB-R_none_X-O-O.png,stimuli/mB-R_none_X-O-X.png,stimuli/mW-L_none_X-O-X.png,stimuli/m0_none_X-O-X.png,stimuli/m0_wW-L_X-O-X.png,0,19,19,22,,,,,,,,,197.44952909392305,204.1233052802272,204.83828631113283,204.83828631113283,204.83828631113283,205.74993760383222,205.74993760383222,right,0.3266900508897379,198.49524827231653,S4,K-M,2023-01-26_13h38.44.480,knowing_that_K_ONLY,2022.2.5,60.00130887670209,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,26,no_8,no_K,0,0,0,hide,X-B-O,O-B-O,X-O-X,R,stimuli/blue-R.png,mB-L,m0,stimuli/m0_w0_X-B-O.png,stimuli/m0_wW-R_X-B-O.png,stimuli/m0_none_X-B-O.png,stimuli/mW-R_none_X-B-O.png,stimuli/mB-L_none_X-B-O.png,stimuli/mB-L_none_O-B-O.png,stimuli/mB-L_none_X-O-X.png,stimuli/mW-L_none_X-O-X.png,stimuli/m0_none_X-O-X.png,stimuli/m0_wW-L_X-O-X.png,0,20,20,25,,,,,,,,,206.098943212186,212.77287627093028,213.51153830601834,213.51153830601834,213.51153830601834,214.38311718718614,214.38311718718614,right,0.2614240510156378,207.16355124593247,S4,K-M,2023-01-26_13h38.44.480,knowing_that_K_ONLY,2022.2.5,60.00130887670209,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,24,no_6,no_K,0,0,0,no,X-X-X,X-X-O,X-X-X,R,stimuli/blue-R.png,mB-R,m0,stimuli/m0_w0_X-X-X.png,stimuli/m0_wW-R_X-X-X.png,stimuli/m0_none_X-X-X.png,stimuli/mW-R_none_X-X-X.png,stimuli/mB-R_none_X-X-X.png,stimuli/mB-R_none_X-X-O.png,stimuli/mB-R_none_X-X-X.png,stimuli/mW-L_none_X-X-X.png,stimuli/m0_none_X-X-X.png,stimuli/m0_wW-L_X-X-X.png,0,21,21,23,,,,,,,,,214.66655620362144,221.33782852592412,222.07917118724436,222.07917118724436,222.07917118724436,222.96679115947336,222.96679115947336,right,0.5015720436349511,215.7294155425625,S4,K-M,2023-01-26_13h38.44.480,knowing_that_K_ONLY,2022.2.5,60.00130887670209,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,16,mem_7,mem_K,1,1,1,switch,B-X-O,O-X-B,O-X-X,R,stimuli/blue-R.png,mB-M,m0,stimuli/m0_w0_B-X-O.png,stimuli/mW-R_w0_B-X-O.png,stimuli/mB-M_w0_B-X-O.png,stimuli/mB-M_w0_O-X-B.png,stimuli/mB-M_w0_O-X-X.png,stimuli/mW-L_w0_O-X-X.png,stimuli/m0_wW-R_O-X-X.png,stimuli/m0_none_O-X-X.png,stimuli/m0_none_O-X-X.png,stimuli/m0_wW-L_O-X-X.png,0,22,22,15,,,,,,,,,223.4993144448381,230.17506998311728,230.91195958398748,230.91195958398748,230.91195958398748,231.79967996734194,231.79967996734194,right,0.18155447649769485,224.54557449638378,S4,K-M,2023-01-26_13h38.44.480,knowing_that_K_ONLY,2022.2.5,60.00130887670209,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,4,per_4,per_K,1,1,1,no,O-X-B,O-O-B,O-X-B,R,stimuli/blue-R.png,mB-M,m0,stimuli/m0_w0_O-X-B.png,stimuli/mW-R_w0_O-X-B.png,stimuli/mB-M_w0_O-X-B.png,stimuli/mB-M_w0_O-O-B.png,stimuli/mB-M_w0_O-X-B.png,stimuli/mW-L_w0_O-X-B.png,stimuli/m0_wW-R_O-X-B.png,stimuli/m0_none_O-X-B.png,stimuli/m0_none_O-X-B.png,stimuli/m0_wW-L_O-X-B.png,0,23,23,3,,,,,,,,,231.99953644024208,238.6763538349187,239.41418948268984,239.41418948268984,239.41418948268984,240.30005434388295,240.30005434388295,left,0.28891586896497756,233.04728148691356,S4,K-M,2023-01-26_13h38.44.480,knowing_that_K_ONLY,2022.2.5,60.00130887670209,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,8,per_8,per_K,1,1,1,switch,O-X-B,B-X-O,B-X-X,L,stimuli/blue-L.png,mB-L,m0,stimuli/m0_w0_O-X-B.png,stimuli/m0_wW-R_O-X-B.png,stimuli/m0_none_O-X-B.png,stimuli/mW-R_none_O-X-B.png,stimuli/mB-L_none_O-X-B.png,stimuli/mB-L_none_B-X-O.png,stimuli/mB-L_none_B-X-X.png,stimuli/mW-L_none_B-X-X.png,stimuli/m0_none_B-X-X.png,stimuli/m0_wW-L_B-X-X.png,0,24,24,7,,,,,,,,,240.6165049072588,247.28815962618683,248.02991451893467,248.02991451893467,248.02991451893467,248.91581787646282,248.91581787646282,left,0.2973225002642721,241.672905528103,S4,K-M,2023-01-26_13h38.44.480,knowing_that_K_ONLY,2022.2.5,60.00130887670209,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,19,no_1,no_K,0,0,0,no,X-X-X,O-X-X,X-X-X,L,stimuli/blue-L.png,mB-L,m0,stimuli/m0_w0_X-X-X.png,stimuli/m0_wW-R_X-X-X.png,stimuli/m0_none_X-X-X.png,stimuli/mW-R_none_X-X-X.png,stimuli/mB-L_none_X-X-X.png,stimuli/mB-L_none_O-X-X.png,stimuli/mB-L_none_X-X-X.png,stimuli/mW-L_none_X-X-X.png,stimuli/m0_none_X-X-X.png,stimuli/m0_wW-L_X-X-X.png,0,25,25,18,,,,,,,,,249.2331679703202,255.90577451046556,256.64321942056995,256.64321942056995,256.64321942056995,257.53335929696914,257.53335929696914,right,0.18345138209406286,250.29454873024952,S4,K-M,2023-01-26_13h38.44.480,knowing_that_K_ONLY,2022.2.5,60.00130887670209,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,15,mem_6,mem_K,1,1,1,no,X-B-O,X-B-X,X-X-X,M,stimuli/blue-M.png,mB-R,m0,stimuli/m0_w0_X-B-O.png,stimuli/mW-R_w0_X-B-O.png,stimuli/mB-R_w0_X-B-O.png,stimuli/mB-R_w0_X-B-X.png,stimuli/mB-R_w0_X-X-X.png,stimuli/mW-L_w0_X-X-X.png,stimuli/m0_wW-R_X-X-X.png,stimuli/m0_none_X-X-X.png,stimuli/m0_none_X-X-X.png,stimuli/m0_wW-L_X-X-X.png,0,26,26,14,,,,,,,,,257.7331711782608,264.4077955665998,265.1440968156094,265.1440968156094,265.1440968156094,266.0328809802886,266.0328809802886,right,0.6197412747424096,258.7979335181881,S4,K-M,2023-01-26_13h38.44.480,knowing_that_K_ONLY,2022.2.5,60.00130887670209,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,6,per_6,per_K,1,1,1,no,X-B-X,O-B-X,X-B-X,M,stimuli/blue-M.png,mB-L,m0,stimuli/m0_w0_X-B-X.png,stimuli/mW-R_w0_X-B-X.png,stimuli/mB-L_w0_X-B-X.png,stimuli/mB-L_w0_O-B-X.png,stimuli/mB-L_w0_X-B-X.png,stimuli/mW-L_w0_X-B-X.png,stimuli/m0_wW-R_X-B-X.png,stimuli/m0_none_X-B-X.png,stimuli/m0_none_X-B-X.png,stimuli/m0_wW-L_X-B-X.png,0,27,27,5,,,,,,,,,266.68291649315506,273.3594740377739,274.0969157399377,274.0969157399377,274.0969157399377,274.98332789039705,274.98332789039705,left,0.30982963007409126,267.73537284636404,S4,K-M,2023-01-26_13h38.44.480,knowing_that_K_ONLY,2022.2.5,60.00130887670209,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,early,21,no_3,no_K,0,0,0,no,X-X-O,X-O-O,X-X-O,M,stimuli/blue-M.png,mB-M,m0,stimuli/m0_w0_X-X-O.png,stimuli/m0_wW-R_X-X-O.png,stimuli/m0_none_X-X-O.png,stimuli/mW-R_none_X-X-O.png,stimuli/mB-M_none_X-X-O.png,stimuli/mB-M_none_X-O-O.png,stimuli/mB-M_none_X-X-O.png,stimuli/mW-L_none_X-X-O.png,stimuli/m0_none_X-X-O.png,stimuli/m0_wW-L_X-X-O.png,1,0,28,20,,,,,,,,,275.31651793187484,281.99011061911006,282.7291544092586,282.7291544092586,282.7291544092586,283.61652062658686,283.61652062658686,right,1.5804131251061335,276.37107393785845,S4,K-M,2023-01-26_13h38.44.480,knowing_that_K_ONLY,2022.2.5,60.00130887670209,
Does Anna know that the book is here?,Does Anna think that the book is here?,Is the book here?,late,17,mem_8,mem_K,1,1,1,switch,O-X-B,B-X-O,X-X-O,L,stimuli/blue-L.png,mB-M,m0,stimuli/m0_w0_O-X-B.png,stimuli/mW-R_w0_O-X-B.png,stimuli/mB-M_w0_O-X-B.png,stimuli/mB-M_w0_B-X-O.png,stimuli/mB-M_w0_X-X-O.png,stimuli/mW-L_w0_X-X-O.png,stimuli/m0_wW-R_X-X-O.png,stimuli/m0_none_X-X-O.png,stimuli/m0_none_X-X-O.png,stimuli/m0_wW-L_X-X-O.png,1,1,29,16,,,,,,,,,285.2165844021365,291.8897000559373,292.6301957985852,292.6301957985852,292.6301957985852,293.5166015330469,293.5166015330469,right,0.3196991211734712,286.2728223761078,S4,K-M,2023-01-26_13h38.44.480,knowing_that_K_ONLY,2022.2.5,60.00130887670209,
