,index,S,block,trial_count,trial_type,trial_code,trial_num,cor_resp,resp,RT
95,571,S4,B-A,24.0,mem_K,mem_12,52.0,1.0,left,0.318319923360832
96,572,S4,B-A,25.0,per_K,per_8,36.0,0.0,right,0.7805576110258698
97,573,S4,B-A,26.0,per_K,per_5,33.0,0.0,right,0.2733459692681208
98,574,S4,B-A,27.0,mem_K,mem_1,41.0,1.0,left,0.3138886772794649
99,575,S4,B-A,28.0,per_K,per_9,37.0,0.0,left,0.4632655825698748
100,576,S4,B-A,29.0,mem_K,mem_5,45.0,1.0,left,0.3601304431213066
101,577,S4,B-A,30.0,per_K,per_3,31.0,0.0,right,0.3329167610500008
102,578,S4,B-A,31.0,mem_K,mem_2,42.0,1.0,left,0.6263564768014476
103,579,S4,B-A,32.0,mem_K,mem_7,47.0,1.0,left,0.2685759558808058
104,580,S4,B-A,33.0,mem_K,mem_11,51.0,1.0,left,0.916521760635078
105,581,S4,B-A,34.0,mem_K,mem_6,46.0,1.0,left,0.4763103774748742
106,582,S4,B-A,35.0,mem_K,mem_12,52.0,1.0,left,0.2511380905052647
107,583,S4,B-A,36.0,mem_K,mem_8,48.0,1.0,right,0.8272504252381623
108,584,S4,B-A,37.0,per_K,per_2,30.0,0.0,right,0.6936634227167815
109,585,S4,B-A,38.0,mem_K,mem_4,44.0,1.0,left,0.2054615787928924
110,586,S4,B-A,39.0,mem_K,mem_3,43.0,1.0,left,0.2719915407942608
111,587,S4,B-A,40.0,mem_K,mem_9,49.0,1.0,left,0.2805367588298395
112,588,S4,B-A,41.0,per_K,per_6,34.0,0.0,right,0.3438278981484473
113,589,S4,B-A,42.0,per_K,per_12,40.0,1.0,left,0.3576917019672692
114,590,S4,B-A,43.0,per_K,per_7,35.0,0.0,right,0.5301006278023124
115,591,S4,B-A,44.0,mem_K,mem_10,50.0,1.0,right,0.4160896396497264
116,592,S4,B-A,45.0,per_K,per_11,39.0,1.0,left,0.3379883288871497
117,593,S4,B-A,46.0,per_K,per_10,38.0,1.0,left,0.2809878073167056
118,594,S4,B-A,47.0,per_K,per_1,29.0,0.0,right,0.2726501484867185
119,595,S4,B-A,48.0,per_K,per_4,32.0,0.0,right,0.2875677888514474
120,596,S4,B-A,49.0,mem_K,mem_2,42.0,1.0,left,0.2638922382611781
121,597,S4,B-A,50.0,per_K,per_5,33.0,0.0,right,0.2081640196265652
122,598,S4,B-A,51.0,per_K,per_1,29.0,0.0,right,0.6353033396881074
123,599,S4,B-A,52.0,per_K,per_2,30.0,0.0,right,0.1966497737448662
124,600,S4,B-A,53.0,mem_K,mem_3,43.0,1.0,left,0.3358675030758604
125,601,S4,B-A,54.0,mem_K,mem_5,45.0,1.0,left,0.2616305800620466
126,602,S4,B-A,55.0,mem_K,mem_7,47.0,1.0,left,0.2698886799626052
127,603,S4,B-A,56.0,per_K,per_8,36.0,0.0,right,0.4783314337255433
128,604,S4,B-A,57.0,mem_K,mem_12,52.0,1.0,right,2.204870660440065
129,605,S4,B-A,58.0,mem_K,mem_9,49.0,1.0,left,0.2805396461626515
130,606,S4,B-A,59.0,per_K,per_12,40.0,1.0,left,0.3280113689834252
131,607,S4,B-A,60.0,per_K,per_4,32.0,0.0,right,0.4700098149478435
132,608,S4,B-A,61.0,mem_K,mem_4,44.0,1.0,left,0.2221786007285118
133,609,S4,B-A,62.0,per_K,per_10,38.0,1.0,left,0.2800273243337869
134,610,S4,B-A,63.0,per_K,per_9,37.0,0.0,right,1.4089213061379269
135,611,S4,B-A,64.0,mem_K,mem_1,41.0,1.0,left,0.401980742579326
136,612,S4,B-A,65.0,mem_K,mem_10,50.0,1.0,right,1.372814976843074
137,613,S4,B-A,66.0,mem_K,mem_8,48.0,1.0,left,0.2817862848751247
138,614,S4,B-A,67.0,mem_K,mem_6,46.0,1.0,left,0.2887127331923693
139,615,S4,B-A,68.0,per_K,per_11,39.0,1.0,left,0.3288666285807267
140,616,S4,B-A,69.0,per_K,per_7,35.0,0.0,right,0.4633621440734714
141,617,S4,B-A,70.0,per_K,per_3,31.0,0.0,right,0.3995323773706332
142,618,S4,B-A,71.0,mem_K,mem_11,51.0,1.0,left,0.6184843024238944
143,619,S4,B-A,72.0,per_K,per_6,34.0,0.0,right,0.3820592237170785
144,621,S4,K-A,1.0,per_K,per_8,36.0,1.0,left,1.1320199703332037
145,622,S4,K-A,2.0,mem_K,mem_11,51.0,1.0,left,0.2979082629317418
146,623,S4,K-A,3.0,mem_K,mem_5,45.0,0.0,right,0.3116767884930596
147,624,S4,K-A,4.0,mem_K,mem_7,47.0,0.0,right,0.4473413085797801
148,625,S4,K-A,5.0,per_K,per_7,35.0,1.0,left,0.2876987211639061
149,626,S4,K-A,6.0,mem_K,mem_2,42.0,0.0,right,1.34419975313358
150,627,S4,K-A,7.0,per_K,per_4,32.0,1.0,left,0.2999803267884999
151,628,S4,K-A,8.0,per_K,per_9,37.0,1.0,left,0.2835863530635834
152,629,S4,K-A,9.0,per_K,per_11,39.0,1.0,left,0.2441340527730062
153,630,S4,K-A,10.0,mem_K,mem_4,44.0,0.0,right,0.3167429027380422
154,631,S4,K-A,11.0,mem_K,mem_8,48.0,0.0,right,0.244833723292686
155,632,S4,K-A,12.0,per_K,per_5,33.0,1.0,left,0.301614495110698
156,633,S4,K-A,13.0,mem_K,mem_12,52.0,1.0,left,0.1958077119197696
157,634,S4,K-A,14.0,per_K,per_1,29.0,1.0,left,0.2151171395089477
158,635,S4,K-A,15.0,mem_K,mem_1,41.0,0.0,right,0.4580522648757323
159,636,S4,K-A,16.0,per_K,per_3,31.0,1.0,left,0.3547916917596012
160,637,S4,K-A,17.0,per_K,per_6,34.0,1.0,left,0.2486884868703782
161,638,S4,K-A,18.0,mem_K,mem_3,43.0,0.0,right,0.4649094198830426
162,639,S4,K-A,19.0,per_K,per_2,30.0,1.0,left,0.2732780039077624
163,640,S4,K-A,20.0,mem_K,mem_10,50.0,1.0,left,1.034318905789405
164,641,S4,K-A,21.0,mem_K,mem_6,46.0,0.0,right,0.6513621197082102
165,642,S4,K-A,22.0,per_K,per_12,40.0,1.0,left,0.2921107189031318
166,643,S4,K-A,23.0,per_K,per_10,38.0,1.0,left,0.2513713587541133
167,644,S4,K-A,24.0,mem_K,mem_9,49.0,0.0,right,0.5233609314309433
168,645,S4,K-A,25.0,mem_K,mem_5,45.0,0.0,right,0.2737463756930083
169,646,S4,K-A,26.0,mem_K,mem_2,42.0,0.0,right,0.4245790829882025
170,647,S4,K-A,27.0,per_K,per_2,30.0,1.0,left,0.3869758888613432
171,648,S4,K-A,28.0,per_K,per_3,31.0,1.0,left,0.3917779824696481
172,649,S4,K-A,29.0,mem_K,mem_3,43.0,0.0,right,0.7696670503355563
173,650,S4,K-A,30.0,per_K,per_10,38.0,1.0,left,0.2950101324822753
174,651,S4,K-A,31.0,per_K,per_5,33.0,1.0,left,0.2935533681884408
175,652,S4,K-A,32.0,mem_K,mem_10,50.0,1.0,left,0.3407126292586326
176,653,S4,K-A,33.0,per_K,per_4,32.0,1.0,left,1.8900616887258368
177,654,S4,K-A,34.0,mem_K,mem_1,41.0,0.0,right,0.2576029488118365
178,655,S4,K-A,35.0,mem_K,mem_4,44.0,0.0,right,0.2744402717798948
179,656,S4,K-A,36.0,per_K,per_11,39.0,1.0,left,0.2986104998271912
180,657,S4,K-A,37.0,per_K,per_6,34.0,1.0,left,0.5692071476951241
181,658,S4,K-A,38.0,mem_K,mem_7,47.0,0.0,right,0.2780441677896306
182,659,S4,K-A,39.0,per_K,per_9,37.0,1.0,left,0.3178111753659323
183,660,S4,K-A,40.0,mem_K,mem_11,51.0,1.0,left,0.3147167136194184
184,661,S4,K-A,41.0,mem_K,mem_12,52.0,1.0,left,0.3225510332267731
185,662,S4,K-A,42.0,per_K,per_7,35.0,1.0,left,0.2887076452607289
186,663,S4,K-A,43.0,per_K,per_12,40.0,1.0,left,0.5033928962657228
187,664,S4,K-A,44.0,mem_K,mem_6,46.0,0.0,right,0.23147133376915
188,665,S4,K-A,45.0,per_K,per_8,36.0,1.0,left,0.2967322007752955
189,666,S4,K-A,46.0,mem_K,mem_8,48.0,0.0,right,0.6392245544120669
190,667,S4,K-A,47.0,per_K,per_1,29.0,1.0,left,0.2814860584912821
191,668,S4,K-A,48.0,mem_K,mem_9,49.0,0.0,right,0.5925115296849981
192,669,S4,K-A,49.0,mem_K,mem_4,44.0,0.0,right,0.2667012305464595
193,670,S4,K-A,50.0,per_K,per_7,35.0,1.0,right,0.5955707029206678
194,671,S4,K-A,51.0,per_K,per_12,40.0,1.0,left,0.3341791641432792
195,672,S4,K-A,52.0,per_K,per_4,32.0,1.0,left,0.3006796763511374
196,673,S4,K-A,53.0,mem_K,mem_8,48.0,0.0,right,0.267771748593077
197,674,S4,K-A,54.0,per_K,per_11,39.0,1.0,left,0.3317622375907376
198,675,S4,K-A,55.0,per_K,per_6,34.0,1.0,left,0.2727114666486159
199,676,S4,K-A,56.0,mem_K,mem_2,42.0,0.0,right,0.5294642003718764
200,677,S4,K-A,57.0,per_K,per_1,29.0,1.0,left,0.2870702689979225
201,678,S4,K-A,58.0,mem_K,mem_9,49.0,0.0,right,0.5906653108540922
202,679,S4,K-A,59.0,mem_K,mem_3,43.0,0.0,right,0.2896142333047464
203,680,S4,K-A,60.0,per_K,per_5,33.0,1.0,left,0.4330700853606686
204,681,S4,K-A,61.0,mem_K,mem_5,45.0,0.0,right,0.3227791239041835
205,682,S4,K-A,62.0,mem_K,mem_6,46.0,0.0,right,0.5208859395934269
206,683,S4,K-A,63.0,mem_K,mem_10,50.0,1.0,right,0.2958294623531401
207,684,S4,K-A,64.0,per_K,per_3,31.0,1.0,left,0.6314142950577661
208,685,S4,K-A,65.0,per_K,per_8,36.0,1.0,left,0.288924828520976
209,686,S4,K-A,66.0,mem_K,mem_7,47.0,0.0,right,0.0568065242841839
210,687,S4,K-A,67.0,mem_K,mem_1,41.0,0.0,right,0.2727303940337151
211,688,S4,K-A,68.0,mem_K,mem_12,52.0,1.0,right,0.2406219063559547
212,689,S4,K-A,69.0,per_K,per_10,38.0,1.0,left,0.5955081464489922
213,690,S4,K-A,70.0,per_K,per_9,37.0,1.0,left,0.2864090949296951
214,691,S4,K-A,71.0,mem_K,mem_11,51.0,1.0,right,0.2697485340759158
215,692,S4,K-A,72.0,per_K,per_2,30.0,1.0,left,0.3173360667424276
216,694,S4,K-M,1.0,mem_K,mem_2,11.0,1.0,right,1.349446822772734
217,695,S4,K-M,2.0,mem_K,mem_8,17.0,1.0,right,0.3233982956735417
218,696,S4,K-M,3.0,mem_K,mem_9,18.0,1.0,right,0.1455065332120284
219,697,S4,K-M,4.0,no_K,no_4,22.0,0.0,right,0.3258476232877001
220,698,S4,K-M,5.0,per_K,per_1,1.0,1.0,left,0.2520922250114381
221,699,S4,K-M,6.0,per_K,per_3,3.0,1.0,left,0.532280548941344
222,700,S4,K-M,7.0,mem_K,mem_1,10.0,1.0,right,0.5630945983575657
223,701,S4,K-M,8.0,no_K,no_3,21.0,0.0,right,0.3270878460025415
224,702,S4,K-M,9.0,mem_K,mem_3,12.0,1.0,right,0.3181060156784951
225,703,S4,K-M,10.0,no_K,no_7,25.0,0.0,right,0.5321929699275643
226,704,S4,K-M,11.0,per_K,per_7,7.0,1.0,left,0.2733659266959876
227,705,S4,K-M,12.0,per_K,per_2,2.0,1.0,left,0.2656435671960935
228,706,S4,K-M,13.0,per_K,per_5,5.0,1.0,left,0.4424702652031556
229,707,S4,K-M,14.0,per_K,per_9,9.0,1.0,left,0.3405878597404808
230,708,S4,K-M,15.0,no_K,no_2,20.0,0.0,right,0.2817738413577899
231,709,S4,K-M,16.0,mem_K,mem_5,14.0,1.0,right,0.3462865967303514
232,710,S4,K-M,17.0,mem_K,mem_4,13.0,1.0,right,0.2469375693472102
233,711,S4,K-M,18.0,no_K,no_10,28.0,0.0,right,0.2729976453119889
234,712,S4,K-M,19.0,no_K,no_9,27.0,0.0,right,0.3035325964447111
235,713,S4,K-M,20.0,no_K,no_5,23.0,0.0,right,0.3266900508897379
236,714,S4,K-M,21.0,no_K,no_8,26.0,0.0,right,0.2614240510156378
237,715,S4,K-M,22.0,no_K,no_6,24.0,0.0,right,0.5015720436349511
238,716,S4,K-M,23.0,mem_K,mem_7,16.0,1.0,right,0.1815544764976948
239,717,S4,K-M,24.0,per_K,per_4,4.0,1.0,left,0.2889158689649775
240,718,S4,K-M,25.0,per_K,per_8,8.0,1.0,left,0.2973225002642721
241,719,S4,K-M,26.0,no_K,no_1,19.0,0.0,right,0.1834513820940628
242,720,S4,K-M,27.0,mem_K,mem_6,15.0,1.0,right,0.6197412747424096
243,721,S4,K-M,28.0,per_K,per_6,6.0,1.0,left,0.3098296300740912
244,722,S4,K-M,29.0,no_K,no_3,21.0,0.0,right,1.5804131251061335
245,723,S4,K-M,30.0,mem_K,mem_8,17.0,1.0,right,0.3196991211734712
246,724,S4,K-M,31.0,per_K,per_5,5.0,1.0,left,0.3258245254401117
247,725,S4,K-M,32.0,mem_K,mem_4,13.0,1.0,right,0.6684676563600078
248,726,S4,K-M,33.0,per_K,per_8,8.0,1.0,left,0.3330050494987517
249,727,S4,K-M,34.0,mem_K,mem_9,18.0,1.0,right,0.3317824708065018
250,728,S4,K-M,35.0,per_K,per_9,9.0,1.0,left,0.2569453262258321
251,729,S4,K-M,36.0,per_K,per_1,1.0,1.0,left,0.281667014118284
252,730,S4,K-M,37.0,per_K,per_4,4.0,1.0,left,0.4017918575555086
253,731,S4,K-M,38.0,no_K,no_8,26.0,0.0,right,0.2036029164446517
254,732,S4,K-M,39.0,per_K,per_7,7.0,1.0,left,0.2638560552150011
255,733,S4,K-M,40.0,mem_K,mem_7,16.0,1.0,right,0.2476712446659803
256,734,S4,K-M,41.0,per_K,per_6,6.0,1.0,left,0.3449437171220779
257,735,S4,K-M,42.0,no_K,no_7,25.0,0.0,right,0.3345991173991933
258,736,S4,K-M,43.0,no_K,no_2,20.0,0.0,right,0.59639775485266
259,737,S4,K-M,44.0,no_K,no_6,24.0,0.0,right,0.3027584998635575
260,738,S4,K-M,45.0,mem_K,mem_3,12.0,1.0,right,0.3009087522514164
261,739,S4,K-M,46.0,mem_K,mem_6,15.0,1.0,right,0.3085643847007304
262,740,S4,K-M,47.0,no_K,no_4,22.0,0.0,right,0.3474434107774868
263,741,S4,K-M,48.0,mem_K,mem_5,14.0,1.0,right,0.4003014088375494
264,742,S4,K-M,49.0,no_K,no_9,27.0,0.0,right,0.2845574452076107
265,743,S4,K-M,50.0,mem_K,mem_1,10.0,1.0,right,1.066921773017384
266,744,S4,K-M,51.0,mem_K,mem_2,11.0,1.0,right,0.2586491086985916
267,745,S4,K-M,52.0,per_K,per_3,3.0,1.0,left,0.2832152072805911
268,746,S4,K-M,53.0,no_K,no_5,23.0,0.0,right,0.1230378418695181
269,747,S4,K-M,54.0,no_K,no_10,28.0,0.0,right,0.257415943662636
270,748,S4,K-M,55.0,per_K,per_2,2.0,1.0,left,0.5948505239794031
271,749,S4,K-M,56.0,no_K,no_1,19.0,0.0,right,0.2695169374346733
272,750,S4,K-M,57.0,per_K,per_1,1.0,1.0,left,0.2697678050026297
273,751,S4,K-M,58.0,per_K,per_7,7.0,1.0,left,0.6223798758583143
274,752,S4,K-M,59.0,no_K,no_10,28.0,0.0,right,0.3922091638669371
275,753,S4,K-M,60.0,mem_K,mem_9,18.0,1.0,right,0.3387118064565584
276,754,S4,K-M,61.0,no_K,no_3,21.0,0.0,right,0.28003444976639
277,755,S4,K-M,62.0,no_K,no_5,23.0,0.0,right,0.4957921436289325
278,756,S4,K-M,63.0,no_K,no_9,27.0,0.0,right,1.0878121155546978
279,757,S4,K-M,64.0,no_K,no_7,25.0,0.0,right,0.3270053998567164
280,758,S4,K-M,65.0,no_K,no_6,24.0,0.0,right,0.2524396541994065
281,759,S4,K-M,66.0,no_K,no_1,19.0,0.0,right,0.4149899961194023
282,760,S4,K-M,67.0,per_K,per_5,5.0,1.0,left,0.2157501057954505
283,761,S4,K-M,68.0,mem_K,mem_2,11.0,1.0,right,0.3148415286559611
284,762,S4,K-M,69.0,no_K,no_8,26.0,0.0,right,0.3058776631951332
285,763,S4,K-M,70.0,per_K,per_6,6.0,1.0,left,0.2877503932686522
286,764,S4,K-M,71.0,no_K,no_4,22.0,0.0,right,0.6960826624417678
287,765,S4,K-M,72.0,per_K,per_9,9.0,1.0,left,0.2471881160745397
288,766,S4,K-M,73.0,mem_K,mem_8,17.0,1.0,right,0.2877314657671377
289,767,S4,K-M,74.0,mem_K,mem_7,16.0,1.0,right,0.7682263486785814
290,768,S4,K-M,75.0,mem_K,mem_5,14.0,1.0,right,0.2673746178625151
291,769,S4,K-M,76.0,mem_K,mem_1,10.0,1.0,right,0.3971014030976221
292,770,S4,K-M,77.0,per_K,per_8,8.0,1.0,left,0.2949354083975777
293,771,S4,K-M,78.0,per_K,per_4,4.0,1.0,left,0.2627794418949634
294,772,S4,K-M,79.0,no_K,no_2,20.0,0.0,right,0.0950555169256404
295,773,S4,K-M,80.0,mem_K,mem_3,12.0,1.0,right,0.3032868617447093
296,774,S4,K-M,81.0,per_K,per_3,3.0,1.0,left,0.3986742980778217
297,775,S4,K-M,82.0,per_K,per_2,2.0,1.0,left,0.2172684643883258
298,776,S4,K-M,83.0,mem_K,mem_4,13.0,1.0,right,0.2996537724975496
299,777,S4,K-M,84.0,mem_K,mem_6,15.0,1.0,right,0.3484061392955482
300,779,S4,T-M,1.0,mem_K,mem_6,15.0,1.0,left,0.0179660244612023
301,780,S4,T-M,2.0,no_K,no_2,20.0,0.0,left,1.0920155986677855
302,781,S4,T-M,3.0,mem_K,mem_5,14.0,1.0,left,0.2836874356726184
303,782,S4,T-M,4.0,no_K,no_8,26.0,0.0,right,0.2514150178758427
304,783,S4,T-M,5.0,mem_K,mem_3,12.0,1.0,left,0.3167252884013578
305,784,S4,T-M,6.0,mem_K,mem_9,18.0,1.0,left,0.2832617305684834
306,785,S4,T-M,7.0,mem_K,mem_1,10.0,1.0,right,0.251441644388251
307,786,S4,T-M,8.0,no_K,no_4,22.0,0.0,right,0.3238089298829436
308,787,S4,T-M,9.0,per_K,per_3,3.0,1.0,left,0.5154721052385867
309,788,S4,T-M,10.0,per_K,per_7,7.0,1.0,left,0.2877086958615109
310,789,S4,T-M,11.0,mem_K,mem_7,16.0,1.0,left,0.3196548573905602
311,790,S4,T-M,12.0,per_K,per_6,6.0,1.0,left,0.3017296929610893
312,791,S4,T-M,13.0,no_K,no_3,21.0,0.0,left,0.2996781605761498
313,792,S4,T-M,14.0,no_K,no_5,23.0,0.0,right,0.3491106287110597
314,793,S4,T-M,15.0,mem_K,mem_8,17.0,1.0,left,0.2978896863060072
315,794,S4,T-M,16.0,per_K,per_8,8.0,1.0,left,0.3040189401945099
316,795,S4,T-M,17.0,mem_K,mem_4,13.0,1.0,left,0.2866202127188444
317,796,S4,T-M,18.0,mem_K,mem_2,11.0,1.0,left,0.2787897427333519
318,797,S4,T-M,19.0,no_K,no_1,19.0,0.0,right,0.2865358416456729
319,798,S4,T-M,20.0,no_K,no_10,28.0,0.0,right,0.3897611266002059
320,799,S4,T-M,21.0,no_K,no_6,24.0,0.0,right,0.5212045264197513
321,800,S4,T-M,22.0,per_K,per_9,9.0,1.0,left,0.2803520512534305
322,801,S4,T-M,23.0,per_K,per_5,5.0,1.0,left,0.2876031517516821
323,802,S4,T-M,24.0,per_K,per_1,1.0,1.0,left,0.3509886069223284
324,803,S4,T-M,25.0,per_K,per_2,2.0,1.0,left,0.2687704368727281
