,index,S,block,trial_count,trial_type,trial_code,trial_num,cor_resp,resp,RT
326,331,S3,K-A,3.0,per_K,per_2,30.0,1.0,left,0.1572705092839896
327,332,S3,K-A,4.0,mem_K,mem_9,49.0,0.0,right,0.6817775801755488
328,333,S3,K-A,5.0,mem_K,mem_10,50.0,1.0,right,0.1532896702410653
329,334,S3,K-A,6.0,per_K,per_11,39.0,1.0,left,0.3336949208751321
330,335,S3,K-A,7.0,per_K,per_5,33.0,1.0,left,0.1314266541739925
331,336,S3,K-A,8.0,per_K,per_12,40.0,1.0,left,0.0499979791929945
332,337,S3,K-A,9.0,mem_K,mem_6,46.0,0.0,right,0.0518923184135928
333,338,S3,K-A,10.0,mem_K,mem_5,45.0,0.0,right,0.5152893867343664
334,339,S3,K-A,11.0,per_K,per_3,31.0,1.0,left,0.1624877215363085
335,340,S3,K-A,12.0,mem_K,mem_11,51.0,1.0,right,0.1191437653033062
336,341,S3,K-A,13.0,mem_K,mem_1,41.0,0.0,right,0.3246338522294536
337,342,S3,K-A,14.0,mem_K,mem_7,47.0,0.0,right,0.4279759092023596
338,343,S3,K-A,15.0,per_K,per_10,38.0,1.0,left,0.1411270824028179
339,344,S3,K-A,16.0,per_K,per_6,34.0,1.0,left,0.1070254482328891
340,345,S3,K-A,17.0,mem_K,mem_2,42.0,0.0,right,0.3137608907418325
341,346,S3,K-A,18.0,per_K,per_8,36.0,1.0,left,0.1833677984541282
342,347,S3,K-A,19.0,per_K,per_1,29.0,1.0,left,0.1878895107656717
343,348,S3,K-A,20.0,per_K,per_4,32.0,1.0,left,0.2792791054816916
344,349,S3,K-A,21.0,mem_K,mem_8,48.0,0.0,right,0.0868800091557204
345,350,S3,K-A,22.0,mem_K,mem_4,44.0,0.0,right,0.1740064587211236
346,351,S3,K-A,23.0,mem_K,mem_12,52.0,1.0,right,0.2345207307953387
347,352,S3,K-A,24.0,mem_K,mem_3,43.0,0.0,right,0.1962672697845846
348,353,S3,K-A,25.0,per_K,per_4,32.0,1.0,left,0.0954502498498186
349,354,S3,K-A,26.0,per_K,per_8,36.0,1.0,left,0.1022243170300498
350,355,S3,K-A,27.0,per_K,per_9,37.0,1.0,left,0.0929236088413745
351,356,S3,K-A,28.0,mem_K,mem_5,45.0,0.0,right,0.5969544930849224
352,357,S3,K-A,29.0,per_K,per_5,33.0,1.0,left,0.1031469451263547
353,358,S3,K-A,30.0,mem_K,mem_11,51.0,1.0,right,0.1502725220052525
354,359,S3,K-A,31.0,per_K,per_3,31.0,1.0,left,0.1643615294015035
355,360,S3,K-A,32.0,mem_K,mem_10,50.0,1.0,right,0.4010734056355431
356,361,S3,K-A,33.0,mem_K,mem_6,46.0,0.0,right,1.1317108853254467
357,362,S3,K-A,34.0,mem_K,mem_7,47.0,0.0,right,0.089408254250884
358,363,S3,K-A,35.0,mem_K,mem_3,43.0,0.0,right,0.1040727812796831
359,364,S3,K-A,36.0,per_K,per_6,34.0,1.0,left,0.2392256213352084
360,365,S3,K-A,37.0,per_K,per_7,35.0,1.0,left,0.1854713009670376
361,366,S3,K-A,38.0,mem_K,mem_2,42.0,0.0,right,0.08509538450744
362,367,S3,K-A,39.0,mem_K,mem_1,41.0,0.0,right,0.2429546305211261
363,368,S3,K-A,40.0,per_K,per_10,38.0,1.0,left,0.1094491116236895
364,369,S3,K-A,41.0,mem_K,mem_8,48.0,0.0,right,0.0427792797563597
365,370,S3,K-A,42.0,mem_K,mem_9,49.0,0.0,right,0.1567864181706681
366,371,S3,K-A,43.0,per_K,per_12,40.0,1.0,left,0.1212007515132427
367,372,S3,K-A,44.0,mem_K,mem_12,52.0,1.0,right,0.2315016578650102
368,373,S3,K-A,45.0,mem_K,mem_4,44.0,0.0,right,1.234095346648246
369,374,S3,K-A,46.0,per_K,per_1,29.0,1.0,left,0.0824022468877956
370,375,S3,K-A,47.0,per_K,per_2,30.0,1.0,left,0.1314500728622079
371,376,S3,K-A,48.0,per_K,per_11,39.0,1.0,left,0.1042402402963489
372,377,S3,K-A,49.0,mem_K,mem_11,51.0,1.0,right,0.5900716739706695
373,378,S3,K-A,50.0,per_K,per_7,35.0,1.0,left,0.4178741570794955
374,379,S3,K-A,51.0,mem_K,mem_9,49.0,0.0,right,0.4280111974803731
375,380,S3,K-A,52.0,per_K,per_10,38.0,1.0,left,0.1648623022483661
376,381,S3,K-A,53.0,mem_K,mem_2,42.0,0.0,right,0.2657925654202699
377,382,S3,K-A,54.0,per_K,per_2,30.0,1.0,left,0.1382007212378084
378,383,S3,K-A,55.0,mem_K,mem_8,48.0,0.0,right,0.1361479057231918
379,384,S3,K-A,56.0,mem_K,mem_6,46.0,0.0,right,0.133187539409846
380,385,S3,K-A,57.0,mem_K,mem_4,44.0,0.0,right,0.0832719426834955
381,386,S3,K-A,58.0,per_K,per_6,34.0,1.0,left,0.0670030817855149
382,387,S3,K-A,59.0,mem_K,mem_1,41.0,0.0,right,0.0837310111382976
383,388,S3,K-A,60.0,per_K,per_8,36.0,1.0,left,0.0838615777902305
384,389,S3,K-A,61.0,per_K,per_9,37.0,1.0,left,0.02000807155855
385,390,S3,K-A,62.0,per_K,per_12,40.0,1.0,left,0.0540327131748199
386,391,S3,K-A,63.0,per_K,per_4,32.0,1.0,left,0.1595847790595144
387,392,S3,K-A,64.0,mem_K,mem_5,45.0,0.0,right,0.1469342504860833
388,393,S3,K-A,65.0,per_K,per_1,29.0,1.0,left,0.01601151318755
389,394,S3,K-A,66.0,per_K,per_11,39.0,1.0,left,0.3639764379477128
390,395,S3,K-A,67.0,mem_K,mem_7,47.0,0.0,right,0.2403468263801187
391,396,S3,K-A,68.0,mem_K,mem_12,52.0,1.0,right,0.1141183930449187
392,397,S3,K-A,69.0,per_K,per_3,31.0,1.0,left,0.3363444292917847
393,398,S3,K-A,70.0,mem_K,mem_10,50.0,1.0,right,0.1895644209580496
394,399,S3,K-A,71.0,mem_K,mem_3,43.0,0.0,right,0.2012057045940309
395,400,S3,K-A,72.0,per_K,per_5,33.0,1.0,left,0.1319421839434653
396,402,S3,T-A,1.0,mem_K,mem_6,46.0,0.0,right,0.1096340133808553
397,403,S3,T-A,2.0,per_K,per_2,30.0,1.0,left,0.0683531385147944
398,404,S3,T-A,3.0,per_K,per_6,34.0,1.0,left,0.1486381522845477
399,405,S3,T-A,4.0,mem_K,mem_11,51.0,1.0,left,0.1365076447837054
400,406,S3,T-A,5.0,mem_K,mem_4,44.0,0.0,right,0.2461733620148152
401,407,S3,T-A,6.0,mem_K,mem_9,49.0,0.0,right,0.2156088970368728
402,408,S3,T-A,7.0,mem_K,mem_7,47.0,0.0,right,0.0262609539786353
403,409,S3,T-A,8.0,mem_K,mem_5,45.0,0.0,right,0.0442275018431246
404,410,S3,T-A,9.0,per_K,per_5,33.0,1.0,left,0.1735051636351272
405,411,S3,T-A,10.0,mem_K,mem_3,43.0,0.0,right,0.1136052283691242
406,412,S3,T-A,11.0,per_K,per_3,31.0,1.0,left,0.2159377195639535
407,413,S3,T-A,12.0,mem_K,mem_1,41.0,0.0,right,0.0431271491106599
408,414,S3,T-A,13.0,per_K,per_8,36.0,1.0,left,0.0843967958353459
409,415,S3,T-A,14.0,per_K,per_7,35.0,1.0,left,0.1006906791590154
410,416,S3,T-A,15.0,per_K,per_1,29.0,1.0,left,0.0750155661953613
411,417,S3,T-A,16.0,per_K,per_9,37.0,1.0,left,0.6099490413907915
412,418,S3,T-A,17.0,per_K,per_12,40.0,1.0,left,0.2053255706559866
413,419,S3,T-A,18.0,per_K,per_11,39.0,1.0,left,0.1038784943521022
414,420,S3,T-A,19.0,mem_K,mem_12,52.0,1.0,left,0.1912840420845896
415,421,S3,T-A,20.0,mem_K,mem_8,48.0,0.0,right,0.0900547908386215
416,422,S3,T-A,21.0,per_K,per_10,38.0,1.0,left,0.2174621734302491
417,423,S3,T-A,22.0,mem_K,mem_10,50.0,1.0,left,0.2033086848678067
418,424,S3,T-A,23.0,mem_K,mem_2,42.0,0.0,right,0.0699828155338764
419,425,S3,T-A,24.0,per_K,per_4,32.0,1.0,left,0.1662951258476823
420,426,S3,T-A,25.0,mem_K,mem_3,43.0,0.0,right,1.1621269379975274
421,427,S3,T-A,26.0,mem_K,mem_8,48.0,0.0,right,0.0962366563035175
422,428,S3,T-A,27.0,per_K,per_5,33.0,1.0,left,0.2234316676622256
423,429,S3,T-A,28.0,mem_K,mem_6,46.0,0.0,right,0.1123184892348945
424,430,S3,T-A,29.0,per_K,per_1,29.0,1.0,left,0.0148176053771749
425,431,S3,T-A,30.0,per_K,per_10,38.0,1.0,left,0.2668061001459136
426,432,S3,T-A,31.0,mem_K,mem_9,49.0,0.0,right,0.3150021951878443
427,433,S3,T-A,32.0,per_K,per_4,32.0,1.0,left,0.2170390349347144
428,434,S3,T-A,33.0,mem_K,mem_4,44.0,0.0,right,0.1161055635893717
429,435,S3,T-A,34.0,per_K,per_12,40.0,1.0,left,0.2269633832620456
430,436,S3,T-A,35.0,per_K,per_6,34.0,1.0,left,0.1646044962108135
431,437,S3,T-A,36.0,mem_K,mem_2,42.0,0.0,right,0.2654609750024974
432,438,S3,T-A,37.0,mem_K,mem_1,41.0,0.0,right,0.138330124085769
433,439,S3,T-A,38.0,per_K,per_7,35.0,1.0,left,0.8069933590013534
434,440,S3,T-A,39.0,mem_K,mem_7,47.0,0.0,right,0.0820135534740984
435,441,S3,T-A,40.0,per_K,per_8,36.0,1.0,left,0.1854309991467744
436,442,S3,T-A,41.0,mem_K,mem_11,51.0,1.0,left,0.2129369324538856
437,443,S3,T-A,42.0,per_K,per_3,31.0,1.0,left,0.0317822869401425
438,444,S3,T-A,43.0,per_K,per_2,30.0,1.0,left,0.1219996692379936
439,445,S3,T-A,44.0,per_K,per_9,37.0,1.0,left,0.0721793507691472
440,446,S3,T-A,45.0,per_K,per_11,39.0,1.0,left,0.1122475918382406
441,447,S3,T-A,46.0,mem_K,mem_5,45.0,0.0,right,0.1595752743305638
442,448,S3,T-A,47.0,mem_K,mem_12,52.0,1.0,left,0.1079270228510722
443,449,S3,T-A,48.0,mem_K,mem_10,50.0,1.0,left,1.5625854290556165
444,450,S3,T-A,49.0,mem_K,mem_7,47.0,0.0,right,0.0860117160482332
445,451,S3,T-A,50.0,per_K,per_2,30.0,1.0,left,1.5176637658150869
446,452,S3,T-A,51.0,mem_K,mem_11,51.0,1.0,left,1.364698042278178
447,453,S3,T-A,52.0,per_K,per_8,36.0,1.0,left,0.2566196561092511
448,454,S3,T-A,53.0,mem_K,mem_5,45.0,0.0,right,0.0729213670128956
449,455,S3,T-A,54.0,per_K,per_5,33.0,1.0,left,0.2422249239170923
450,456,S3,T-A,55.0,per_K,per_6,34.0,1.0,left,0.106698669726029
451,457,S3,T-A,56.0,mem_K,mem_2,42.0,0.0,right,0.3609363113064319
452,458,S3,T-A,57.0,per_K,per_11,39.0,1.0,left,0.4622146454639733
453,459,S3,T-A,58.0,per_K,per_9,37.0,1.0,left,0.2948872323613614
454,460,S3,T-A,59.0,mem_K,mem_10,50.0,1.0,left,0.0934873783262446
455,461,S3,T-A,60.0,mem_K,mem_8,48.0,0.0,right,0.1425082568312063
456,462,S3,T-A,61.0,per_K,per_7,35.0,1.0,left,0.1468156728660687
457,463,S3,T-A,62.0,mem_K,mem_9,49.0,0.0,right,0.2721792223164812
458,464,S3,T-A,63.0,mem_K,mem_6,46.0,0.0,right,0.0162692370358854
459,465,S3,T-A,64.0,mem_K,mem_1,41.0,0.0,right,0.0189299734774976
460,466,S3,T-A,65.0,per_K,per_3,31.0,1.0,left,0.1483712445478886
461,467,S3,T-A,66.0,per_K,per_10,38.0,1.0,left,0.1212807507254183
462,468,S3,T-A,67.0,mem_K,mem_12,52.0,1.0,left,0.0802513851085677
463,469,S3,T-A,68.0,per_K,per_1,29.0,1.0,left,0.1039352765073999
464,470,S3,T-A,69.0,per_K,per_4,32.0,1.0,left,0.2148675222415477
465,471,S3,T-A,70.0,mem_K,mem_4,44.0,0.0,right,0.0729986805235967
466,472,S3,T-A,71.0,mem_K,mem_3,43.0,0.0,right,0.000989731401205
467,473,S3,T-A,72.0,per_K,per_12,40.0,1.0,left,0.2044703109422698
