,index,S,block,trial_count,trial_type,trial_code,trial_num,cor_resp,resp,RT
54,1003,S5,T-M,55.0,mem_K,mem_3,12.0,1.0,left,0.7165089317131788
55,1004,S5,T-M,56.0,mem_K,mem_4,13.0,1.0,left,0.5387159764068201
56,1005,S5,T-M,57.0,mem_K,mem_6,15.0,1.0,left,0.5204873326001689
57,1006,S5,T-M,58.0,no_K,no_7,25.0,0.0,right,0.3910303423181176
58,1007,S5,T-M,59.0,no_K,no_8,26.0,0.0,right,0.6106405543396249
59,1008,S5,T-M,60.0,no_K,no_9,27.0,0.0,right,0.6064768577925861
60,1009,S5,T-M,61.0,per_K,per_2,2.0,1.0,left,0.4160468477057293
61,1010,S5,T-M,62.0,no_K,no_1,19.0,0.0,right,0.5622327295131981
62,1011,S5,T-M,63.0,no_K,no_10,28.0,0.0,right,0.3758724208455533
63,1012,S5,T-M,64.0,per_K,per_8,8.0,1.0,left,0.3558921951334923
64,1013,S5,T-M,65.0,no_K,no_6,24.0,0.0,right,0.9677210841327906
65,1014,S5,T-M,66.0,per_K,per_4,4.0,1.0,left,0.2997453290736303
66,1015,S5,T-M,67.0,no_K,no_2,20.0,0.0,right,0.3868685705820098
67,1016,S5,T-M,68.0,per_K,per_1,1.0,1.0,left,0.5664506417233497
68,1017,S5,T-M,69.0,per_K,per_7,7.0,1.0,left,0.370671248761937
69,1018,S5,T-M,70.0,mem_K,mem_5,14.0,1.0,right,1.1187145134899763
70,1019,S5,T-M,71.0,per_K,per_5,5.0,1.0,left,0.6768509969115257
71,1020,S5,T-M,72.0,per_K,per_3,3.0,1.0,left,0.3990051733562723
72,1021,S5,T-M,73.0,mem_K,mem_9,18.0,1.0,left,0.4183646461460739
73,1022,S5,T-M,74.0,no_K,no_5,23.0,0.0,right,0.5870788886677474
74,1023,S5,T-M,75.0,mem_K,mem_4,13.0,1.0,left,0.3824809538200497
75,1024,S5,T-M,76.0,no_K,no_4,22.0,0.0,right,0.4661934223258868
76,1025,S5,T-M,77.0,mem_K,mem_1,10.0,1.0,left,0.2591115131508559
77,1026,S5,T-M,78.0,mem_K,mem_8,17.0,1.0,left,0.5398942842148244
78,1027,S5,T-M,79.0,per_K,per_9,9.0,1.0,left,0.4731904471991583
79,1028,S5,T-M,80.0,mem_K,mem_2,11.0,1.0,left,0.4100125512341037
80,1029,S5,T-M,81.0,no_K,no_3,21.0,0.0,right,0.5561785434838384
81,1030,S5,T-M,82.0,mem_K,mem_3,12.0,1.0,left,0.3685991850215941
82,1031,S5,T-M,83.0,per_K,per_6,6.0,1.0,left,0.5245711493771523
83,1032,S5,T-M,84.0,mem_K,mem_7,16.0,1.0,left,0.4744951513130218
84,1034,S5,B-M,1.0,no_K,no_1,19.0,0.0,right,0.8258675348479301
85,1035,S5,B-M,2.0,per_K,per_4,4.0,1.0,left,0.5947427562205121
86,1036,S5,B-M,3.0,no_K,no_4,22.0,0.0,right,0.670842258958146
87,1037,S5,B-M,4.0,mem_K,mem_6,15.0,1.0,left,0.3499190660659224
88,1038,S5,B-M,5.0,no_K,no_3,21.0,0.0,right,0.3879980103811249
89,1039,S5,B-M,6.0,per_K,per_8,8.0,1.0,left,0.5919245055411011
90,1040,S5,B-M,7.0,no_K,no_2,20.0,0.0,right,0.5312953861430287
91,1041,S5,B-M,8.0,per_K,per_2,2.0,1.0,left,0.4887649852316826
92,1042,S5,B-M,9.0,no_K,no_10,28.0,0.0,right,0.6557850694516674
93,1043,S5,B-M,10.0,no_K,no_8,26.0,0.0,right,0.60827196307946
94,1044,S5,B-M,11.0,per_K,per_5,5.0,1.0,left,0.5155369221465662
95,1045,S5,B-M,12.0,mem_K,mem_2,11.0,1.0,left,0.4901354538742453
96,1046,S5,B-M,13.0,no_K,no_5,23.0,0.0,right,0.6654444348532706
97,1047,S5,B-M,14.0,no_K,no_9,27.0,0.0,right,0.5382513483054936
98,1048,S5,B-M,15.0,mem_K,mem_8,17.0,1.0,left,0.3596313638845458
99,1049,S5,B-M,16.0,per_K,per_9,9.0,1.0,left,0.4596665881108492
100,1050,S5,B-M,17.0,mem_K,mem_1,10.0,1.0,left,0.4601169949164614
101,1051,S5,B-M,18.0,mem_K,mem_5,14.0,1.0,left,0.5336693251738325
102,1052,S5,B-M,19.0,per_K,per_6,6.0,1.0,left,0.4522579734912142
103,1053,S5,B-M,20.0,per_K,per_1,1.0,1.0,left,0.379957735654898
104,1054,S5,B-M,21.0,mem_K,mem_4,13.0,1.0,left,0.3770156552782282
105,1055,S5,B-M,22.0,no_K,no_7,25.0,0.0,right,0.3959327412303537
106,1056,S5,B-M,23.0,mem_K,mem_7,16.0,1.0,left,0.382759946049191
107,1057,S5,B-M,24.0,no_K,no_6,24.0,0.0,right,0.4755347663303837
108,1058,S5,B-M,25.0,per_K,per_7,7.0,1.0,left,0.5555227170698345
109,1059,S5,B-M,26.0,mem_K,mem_3,12.0,1.0,left,0.3513585071777925
110,1060,S5,B-M,27.0,mem_K,mem_9,18.0,1.0,left,0.4921362994937226
111,1061,S5,B-M,28.0,per_K,per_3,3.0,1.0,left,0.5961103375302628
112,1062,S5,B-M,29.0,mem_K,mem_9,18.0,1.0,left,0.391773215145804
113,1063,S5,B-M,30.0,no_K,no_8,26.0,0.0,right,0.4674912835471332
114,1064,S5,B-M,31.0,per_K,per_4,4.0,1.0,left,0.4342243777355179
115,1065,S5,B-M,32.0,per_K,per_2,2.0,1.0,left,0.3473237733123824
116,1066,S5,B-M,33.0,per_K,per_8,8.0,1.0,left,0.3933117842534557
117,1067,S5,B-M,34.0,mem_K,mem_3,12.0,1.0,left,0.5485619428800419
118,1068,S5,B-M,35.0,per_K,per_6,6.0,1.0,left,0.3693837620085105
119,1069,S5,B-M,36.0,no_K,no_3,21.0,0.0,right,0.2696978918975219
120,1070,S5,B-M,37.0,no_K,no_5,23.0,0.0,right,0.3660198263823986
121,1071,S5,B-M,38.0,per_K,per_7,7.0,1.0,left,0.3777050600619986
122,1072,S5,B-M,39.0,per_K,per_3,3.0,1.0,left,0.829916705028154
123,1073,S5,B-M,40.0,no_K,no_10,28.0,0.0,right,0.3612032965756953
124,1074,S5,B-M,41.0,no_K,no_7,25.0,0.0,right,0.5886462241178378
125,1075,S5,B-M,42.0,per_K,per_9,9.0,1.0,left,0.6167206194950268
126,1076,S5,B-M,43.0,mem_K,mem_6,15.0,1.0,left,0.45188872970175
127,1077,S5,B-M,44.0,no_K,no_9,27.0,0.0,right,0.8925842040916905
128,1078,S5,B-M,45.0,mem_K,mem_4,13.0,1.0,left,0.3723223137203604
129,1079,S5,B-M,46.0,mem_K,mem_1,10.0,1.0,left,0.5917220792034641
130,1080,S5,B-M,47.0,mem_K,mem_7,16.0,1.0,left,0.4587256740778684
131,1081,S5,B-M,48.0,mem_K,mem_2,11.0,1.0,left,0.3945138314738869
132,1082,S5,B-M,49.0,no_K,no_6,24.0,0.0,right,0.8544555351836607
133,1083,S5,B-M,50.0,no_K,no_2,20.0,0.0,right,0.8066739172209054
134,1084,S5,B-M,51.0,no_K,no_4,22.0,0.0,right,0.6345915683778003
135,1085,S5,B-M,52.0,per_K,per_5,5.0,1.0,left,0.6029254674213007
136,1086,S5,B-M,53.0,per_K,per_1,1.0,1.0,left,0.5426912559196353
137,1087,S5,B-M,54.0,mem_K,mem_8,17.0,1.0,left,0.0188190534245222
138,1088,S5,B-M,55.0,mem_K,mem_5,14.0,1.0,left,0.3730226256884634
139,1089,S5,B-M,56.0,no_K,no_1,19.0,0.0,right,0.4815376240294426
140,1090,S5,B-M,57.0,no_K,no_10,28.0,0.0,right,0.5533476757118478
141,1091,S5,B-M,58.0,no_K,no_8,26.0,0.0,right,0.8223515388090163
142,1092,S5,B-M,59.0,per_K,per_5,5.0,1.0,left,0.4081575649324804
143,1093,S5,B-M,60.0,no_K,no_9,27.0,0.0,right,0.082250062492676
144,1094,S5,B-M,61.0,per_K,per_2,2.0,1.0,left,0.2979384630452841
145,1095,S5,B-M,62.0,no_K,no_6,24.0,0.0,left,0.4669221797958016
146,1096,S5,B-M,63.0,per_K,per_8,8.0,1.0,left,0.6666836951626465
147,1097,S5,B-M,64.0,mem_K,mem_7,16.0,1.0,left,0.4034606943605467
148,1098,S5,B-M,65.0,mem_K,mem_1,10.0,1.0,left,0.3173001814866438
149,1099,S5,B-M,66.0,mem_K,mem_8,17.0,1.0,left,0.4920082992175594
150,1100,S5,B-M,67.0,mem_K,mem_9,18.0,1.0,left,0.3961864961311221
151,1101,S5,B-M,68.0,per_K,per_9,9.0,1.0,left,0.5828303943853825
152,1102,S5,B-M,69.0,per_K,per_7,7.0,1.0,left,0.3300713318167254
153,1103,S5,B-M,70.0,no_K,no_7,25.0,0.0,right,0.5137837361544371
154,1104,S5,B-M,71.0,mem_K,mem_2,11.0,1.0,right,0.3750003735767677
155,1105,S5,B-M,72.0,no_K,no_4,22.0,0.0,right,0.5240702705923468
156,1106,S5,B-M,73.0,per_K,per_3,3.0,1.0,left,0.313922451226972
157,1107,S5,B-M,74.0,mem_K,mem_5,14.0,1.0,left,0.3599970788927749
158,1108,S5,B-M,75.0,per_K,per_4,4.0,1.0,left,0.4855219920864329
159,1109,S5,B-M,76.0,no_K,no_2,20.0,0.0,right,1.1005820046411827
160,1110,S5,B-M,77.0,no_K,no_5,23.0,0.0,right,0.3868097577942535
161,1111,S5,B-M,78.0,no_K,no_1,19.0,0.0,right,1.1422378976130858
162,1112,S5,B-M,79.0,per_K,per_6,6.0,1.0,left,0.2597106662578881
163,1113,S5,B-M,80.0,mem_K,mem_3,12.0,1.0,left,0.3726059031905606
164,1114,S5,B-M,81.0,mem_K,mem_6,15.0,1.0,left,0.3213634669082239
165,1115,S5,B-M,82.0,mem_K,mem_4,13.0,1.0,left,0.2865974506130442
166,1116,S5,B-M,83.0,per_K,per_1,1.0,1.0,left,0.45429154089652
167,1117,S5,B-M,84.0,no_K,no_3,21.0,0.0,right,0.918332780827768
168,1119,S5,K-M,1.0,no_K,no_6,24.0,0.0,right,0.4870353954611346
169,1120,S5,K-M,2.0,mem_K,mem_2,11.0,1.0,left,0.4229307008208707
170,1121,S5,K-M,3.0,no_K,no_7,25.0,0.0,right,0.7036833165911958
171,1122,S5,K-M,4.0,mem_K,mem_5,14.0,1.0,left,0.7987730482127517
172,1123,S5,K-M,5.0,no_K,no_3,21.0,0.0,right,0.5936204456957057
173,1124,S5,K-M,6.0,mem_K,mem_3,12.0,1.0,left,0.1094308795873075
174,1125,S5,K-M,7.0,per_K,per_6,6.0,1.0,left,0.2754292075987905
175,1126,S5,K-M,8.0,no_K,no_1,19.0,0.0,right,0.1086789183318615
176,1127,S5,K-M,9.0,no_K,no_8,26.0,0.0,right,0.5152833450119942
177,1128,S5,K-M,10.0,mem_K,mem_8,17.0,1.0,left,0.3603693875484168
178,1129,S5,K-M,11.0,per_K,per_7,7.0,1.0,left,0.510469060856849
179,1130,S5,K-M,12.0,per_K,per_5,5.0,1.0,left,0.4846142984461039
180,1131,S5,K-M,13.0,per_K,per_1,1.0,1.0,left,0.5872977477265522
181,1132,S5,K-M,14.0,per_K,per_3,3.0,1.0,left,0.3034150614403188
182,1133,S5,K-M,15.0,no_K,no_5,23.0,0.0,right,0.7496430969331414
183,1134,S5,K-M,16.0,mem_K,mem_6,15.0,1.0,right,0.6513806277653202
184,1135,S5,K-M,17.0,mem_K,mem_1,10.0,1.0,left,0.3009529017144814
185,1136,S5,K-M,18.0,mem_K,mem_9,18.0,1.0,left,0.3227199977263808
186,1137,S5,K-M,19.0,mem_K,mem_4,13.0,1.0,left,0.5044228947954252
187,1138,S5,K-M,20.0,per_K,per_2,2.0,1.0,left,0.3281181426718831
188,1139,S5,K-M,21.0,no_K,no_4,22.0,0.0,right,0.557396061019972
189,1140,S5,K-M,22.0,per_K,per_8,8.0,1.0,left,0.3322042049840092
190,1141,S5,K-M,23.0,no_K,no_9,27.0,0.0,right,0.5127820473862812
191,1142,S5,K-M,24.0,no_K,no_10,28.0,0.0,right,0.3830790015636012
192,1143,S5,K-M,25.0,per_K,per_4,4.0,1.0,left,0.6750998074421659
193,1144,S5,K-M,26.0,mem_K,mem_7,16.0,1.0,left,0.3792848694138229
194,1145,S5,K-M,27.0,per_K,per_9,9.0,1.0,left,0.3276401468319818
195,1146,S5,K-M,28.0,no_K,no_2,20.0,0.0,right,0.7331528823124245
196,1147,S5,K-M,29.0,mem_K,mem_1,10.0,1.0,right,0.5948279466247186
197,1148,S5,K-M,30.0,per_K,per_7,7.0,1.0,left,0.5676482694689184
198,1149,S5,K-M,31.0,per_K,per_2,2.0,1.0,left,0.3315998129546642
199,1150,S5,K-M,32.0,per_K,per_3,3.0,1.0,left,0.5930754020810127
200,1151,S5,K-M,33.0,per_K,per_5,5.0,1.0,left,0.3403557982528582
201,1152,S5,K-M,34.0,mem_K,mem_5,14.0,1.0,left,0.5294862372102216
202,1153,S5,K-M,35.0,no_K,no_7,25.0,0.0,right,0.4390757319051772
203,1154,S5,K-M,36.0,mem_K,mem_2,11.0,1.0,left,0.5684438599273562
204,1155,S5,K-M,37.0,no_K,no_6,24.0,0.0,right,0.5404416450764984
205,1156,S5,K-M,38.0,mem_K,mem_9,18.0,1.0,left,0.5061516999267042
206,1157,S5,K-M,39.0,no_K,no_10,28.0,0.0,right,0.6577023632125929
207,1158,S5,K-M,40.0,no_K,no_2,20.0,0.0,right,1.0820824604015795
208,1159,S5,K-M,41.0,no_K,no_9,27.0,0.0,right,0.3138437113957479
209,1160,S5,K-M,42.0,no_K,no_3,21.0,0.0,right,0.5442537420894951
210,1161,S5,K-M,43.0,per_K,per_6,6.0,1.0,left,0.5018442836590111
211,1162,S5,K-M,44.0,per_K,per_9,9.0,1.0,left,0.2998647394124418
212,1163,S5,K-M,45.0,per_K,per_1,1.0,1.0,left,0.2508897357620299
213,1164,S5,K-M,46.0,mem_K,mem_3,12.0,1.0,left,0.5875383497914299
214,1165,S5,K-M,47.0,mem_K,mem_6,15.0,1.0,left,0.2798495462629944
215,1166,S5,K-M,48.0,mem_K,mem_7,16.0,1.0,left,0.286867423215881
216,1167,S5,K-M,49.0,no_K,no_8,26.0,0.0,right,0.6299535824218765
217,1168,S5,K-M,50.0,no_K,no_4,22.0,0.0,right,0.3916129915742203
218,1169,S5,K-M,51.0,mem_K,mem_4,13.0,1.0,left,0.2592889885418117
219,1170,S5,K-M,52.0,no_K,no_5,23.0,0.0,right,1.211996915168129
220,1171,S5,K-M,53.0,mem_K,mem_8,17.0,1.0,left,0.5987378882709891
221,1172,S5,K-M,54.0,per_K,per_8,8.0,1.0,left,0.3208914230344817
222,1173,S5,K-M,55.0,per_K,per_4,4.0,1.0,left,0.4388354507973417
223,1174,S5,K-M,56.0,no_K,no_1,19.0,0.0,left,0.6164125058567151
224,1175,S5,K-M,57.0,no_K,no_2,20.0,0.0,right,0.3557649082504213
225,1176,S5,K-M,58.0,per_K,per_1,1.0,1.0,left,0.2816078651230782
226,1177,S5,K-M,59.0,per_K,per_2,2.0,1.0,left,0.3838348124409094
227,1178,S5,K-M,60.0,mem_K,mem_4,13.0,1.0,right,0.2998393959132954
228,1179,S5,K-M,61.0,no_K,no_10,28.0,0.0,right,0.3080878716427833
229,1180,S5,K-M,62.0,per_K,per_6,6.0,1.0,left,0.2979784202761948
230,1181,S5,K-M,63.0,mem_K,mem_3,12.0,1.0,right,1.2983187917852774
231,1182,S5,K-M,64.0,mem_K,mem_2,11.0,1.0,left,0.28190043696668
232,1183,S5,K-M,65.0,no_K,no_5,23.0,0.0,right,1.2321490910835564
233,1184,S5,K-M,66.0,no_K,no_9,27.0,0.0,right,0.3557770986808464
234,1185,S5,K-M,67.0,no_K,no_8,26.0,0.0,right,0.3441005267668515
235,1186,S5,K-M,68.0,mem_K,mem_1,10.0,1.0,left,0.4291475339559838
236,1187,S5,K-M,69.0,mem_K,mem_7,16.0,1.0,left,0.3186371433548629
237,1188,S5,K-M,70.0,no_K,no_6,24.0,0.0,right,0.4366225545527413
238,1189,S5,K-M,71.0,no_K,no_4,22.0,0.0,right,0.550423096283339
239,1190,S5,K-M,72.0,mem_K,mem_5,14.0,1.0,left,0.6117935904767364
240,1191,S5,K-M,73.0,no_K,no_3,21.0,0.0,right,0.2856448446400463
241,1192,S5,K-M,74.0,per_K,per_7,7.0,1.0,left,0.2781310067512095
242,1193,S5,K-M,75.0,per_K,per_5,5.0,1.0,left,0.3652712507173419
243,1194,S5,K-M,76.0,per_K,per_8,8.0,1.0,left,0.2585213080747053
244,1195,S5,K-M,77.0,mem_K,mem_9,18.0,1.0,left,0.3320049865869805
245,1196,S5,K-M,78.0,mem_K,mem_8,17.0,1.0,left,0.8331425525248051
246,1197,S5,K-M,79.0,per_K,per_9,9.0,1.0,left,0.427627892117016
247,1198,S5,K-M,80.0,mem_K,mem_6,15.0,1.0,left,0.316529149771668
248,1199,S5,K-M,81.0,per_K,per_4,4.0,1.0,left,0.2921654776437208
249,1200,S5,K-M,82.0,no_K,no_1,19.0,0.0,right,0.858922567917034
250,1201,S5,K-M,83.0,no_K,no_7,25.0,0.0,right,0.2746150105958804
251,1202,S5,K-M,84.0,per_K,per_3,3.0,1.0,left,0.3155814990168437
252,1204,S5,K-A,1.0,per_K,per_3,31.0,1.0,left,0.4907318183686584
253,1205,S5,K-A,2.0,mem_K,mem_7,47.0,0.0,right,0.5453064308967441
254,1206,S5,K-A,3.0,mem_K,mem_10,50.0,1.0,left,0.3355454994598403
255,1207,S5,K-A,4.0,per_K,per_12,40.0,1.0,left,0.2929708278970793
256,1208,S5,K-A,5.0,per_K,per_5,33.0,1.0,left,0.4836260414449498
257,1209,S5,K-A,6.0,mem_K,mem_6,46.0,0.0,right,0.579630060470663
258,1210,S5,K-A,7.0,per_K,per_7,35.0,1.0,left,0.2799388651037588
259,1211,S5,K-A,8.0,mem_K,mem_5,45.0,0.0,right,0.4317609274294227
260,1212,S5,K-A,9.0,mem_K,mem_3,43.0,0.0,left,0.9616135313408448
261,1213,S5,K-A,10.0,per_K,per_6,34.0,1.0,left,0.325875868438743
262,1214,S5,K-A,11.0,mem_K,mem_12,52.0,1.0,left,0.4035864415345713
263,1215,S5,K-A,12.0,mem_K,mem_2,42.0,0.0,right,0.3344659988069907
264,1216,S5,K-A,13.0,per_K,per_1,29.0,1.0,left,0.2847066328395158
265,1217,S5,K-A,14.0,mem_K,mem_1,41.0,0.0,right,0.2991677711252123
266,1218,S5,K-A,15.0,mem_K,mem_9,49.0,0.0,right,0.3228243943303823
267,1219,S5,K-A,16.0,per_K,per_2,30.0,1.0,left,0.4650397028308362
268,1220,S5,K-A,17.0,mem_K,mem_11,51.0,1.0,left,0.3212473288876936
269,1221,S5,K-A,18.0,per_K,per_11,39.0,1.0,left,0.4076214963570237
270,1222,S5,K-A,19.0,mem_K,mem_8,48.0,0.0,right,0.6662499627564102
271,1223,S5,K-A,20.0,mem_K,mem_4,44.0,0.0,right,1.4032845663605258
272,1224,S5,K-A,21.0,per_K,per_9,37.0,1.0,left,0.6449525216594338
273,1225,S5,K-A,22.0,per_K,per_8,36.0,1.0,left,0.3184249077457934
274,1226,S5,K-A,23.0,per_K,per_10,38.0,1.0,left,0.5722560925642028
275,1227,S5,K-A,24.0,per_K,per_4,32.0,1.0,left,0.3289241343736648
276,1228,S5,K-A,25.0,per_K,per_4,32.0,1.0,left,0.3427212113747373
277,1229,S5,K-A,26.0,mem_K,mem_6,46.0,0.0,right,1.035685561830178
278,1230,S5,K-A,27.0,per_K,per_11,39.0,1.0,left,0.3579259699909016
279,1231,S5,K-A,28.0,per_K,per_3,31.0,1.0,left,0.6186213673790917
280,1232,S5,K-A,29.0,mem_K,mem_3,43.0,0.0,right,0.2515953162219375
281,1233,S5,K-A,30.0,mem_K,mem_2,42.0,0.0,right,0.444955216255039
282,1234,S5,K-A,31.0,mem_K,mem_5,45.0,0.0,right,0.75777044496499
283,1235,S5,K-A,32.0,per_K,per_10,38.0,1.0,left,0.3539262035628781
284,1236,S5,K-A,33.0,per_K,per_2,30.0,1.0,left,0.5112262906040996
285,1237,S5,K-A,34.0,mem_K,mem_12,52.0,1.0,left,0.3255412712460384
286,1238,S5,K-A,35.0,per_K,per_9,37.0,1.0,left,0.2678304926957935
287,1239,S5,K-A,36.0,per_K,per_1,29.0,1.0,left,0.3325177647639066
288,1240,S5,K-A,37.0,mem_K,mem_9,49.0,0.0,right,0.3064939393661916
289,1241,S5,K-A,38.0,mem_K,mem_7,47.0,0.0,right,0.6021449472755194
290,1242,S5,K-A,39.0,per_K,per_8,36.0,1.0,left,0.6922044946113601
291,1243,S5,K-A,40.0,per_K,per_12,40.0,1.0,left,0.3632272325921803
292,1244,S5,K-A,41.0,per_K,per_5,33.0,1.0,left,0.3355214392067864
293,1245,S5,K-A,42.0,per_K,per_7,35.0,1.0,left,1.061521076131612
294,1246,S5,K-A,43.0,mem_K,mem_1,41.0,0.0,right,0.3089727808255702
295,1247,S5,K-A,44.0,mem_K,mem_11,51.0,1.0,left,0.2921864655800164
296,1248,S5,K-A,45.0,per_K,per_6,34.0,1.0,left,0.4277374215889722
297,1249,S5,K-A,46.0,mem_K,mem_10,50.0,1.0,left,0.2948305204045027
298,1250,S5,K-A,47.0,mem_K,mem_4,44.0,0.0,right,0.3727553896605968
299,1251,S5,K-A,48.0,mem_K,mem_8,48.0,0.0,right,0.3044674295233562
300,1252,S5,K-A,49.0,per_K,per_5,33.0,1.0,left,0.4622942744754255
301,1253,S5,K-A,50.0,mem_K,mem_4,44.0,0.0,right,0.5030766221461818
302,1254,S5,K-A,51.0,per_K,per_4,32.0,1.0,left,0.4141177483834326
303,1255,S5,K-A,52.0,per_K,per_11,39.0,1.0,left,0.3922111032297835
304,1256,S5,K-A,53.0,mem_K,mem_11,51.0,1.0,left,0.3961303482064977
305,1257,S5,K-A,54.0,mem_K,mem_9,49.0,0.0,right,0.6543071245541796
306,1258,S5,K-A,55.0,per_K,per_8,36.0,1.0,left,0.3187575800111517
307,1259,S5,K-A,56.0,per_K,per_12,40.0,1.0,left,0.6065598322311416
308,1260,S5,K-A,57.0,per_K,per_1,29.0,1.0,left,0.3610371133545413
309,1261,S5,K-A,58.0,per_K,per_3,31.0,1.0,left,0.4208998355315998
310,1262,S5,K-A,59.0,mem_K,mem_3,43.0,0.0,right,0.3269143062643707
311,1263,S5,K-A,60.0,per_K,per_2,30.0,1.0,left,0.3889036286855116
312,1264,S5,K-A,61.0,per_K,per_9,37.0,1.0,left,0.3365399874746799
313,1265,S5,K-A,62.0,mem_K,mem_10,50.0,1.0,left,0.334836846566759
314,1266,S5,K-A,63.0,mem_K,mem_1,41.0,0.0,right,0.338970708544366
315,1267,S5,K-A,64.0,per_K,per_10,38.0,1.0,left,0.794250188395381
316,1268,S5,K-A,65.0,mem_K,mem_2,42.0,0.0,right,0.3316849613329395
317,1269,S5,K-A,66.0,mem_K,mem_12,52.0,1.0,right,0.9153868432622404
318,1270,S5,K-A,67.0,mem_K,mem_6,46.0,0.0,right,0.4969890725333243
319,1271,S5,K-A,68.0,mem_K,mem_5,45.0,0.0,right,0.7037411967758089
