,index,S,block,trial_count,trial_type,trial_code,trial_num,cor_resp,resp,RT
51,53,S1,B-M,24.0,no_K,no_6,24.0,0.0,right,0.4494775808998383
52,54,S1,B-M,25.0,per_K,per_1,1.0,1.0,left,0.7317110212752596
53,55,S1,B-M,26.0,per_K,per_4,4.0,1.0,left,0.2975798091501929
54,56,S1,B-M,27.0,no_K,no_2,20.0,0.0,right,0.7517788261175156
55,57,S1,B-M,28.0,mem_K,mem_9,18.0,1.0,left,0.316738138673827
56,59,S1,B-M,1.0,mem_K,mem_9,18.0,1.0,left,0.0610819093999452
57,60,S1,B-M,2.0,mem_K,mem_5,14.0,1.0,None,
58,61,S1,B-M,3.0,no_K,no_1,19.0,0.0,right,0.648868891352322
59,62,S1,B-M,4.0,mem_K,mem_7,16.0,1.0,left,0.4185397030669264
60,63,S1,B-M,5.0,per_K,per_3,3.0,1.0,left,0.2770163656095974
61,64,S1,B-M,6.0,per_K,per_1,1.0,1.0,left,0.8198794387863018
62,65,S1,B-M,7.0,mem_K,mem_1,10.0,1.0,left,0.5986552689573728
63,66,S1,B-M,8.0,mem_K,mem_4,13.0,1.0,left,0.0980547265498898
64,67,S1,B-M,9.0,no_K,no_4,22.0,0.0,right,0.8648906059097499
65,68,S1,B-M,10.0,per_K,per_7,7.0,1.0,left,0.234075658256188
66,69,S1,B-M,11.0,mem_K,mem_8,17.0,1.0,left,0.5154291371582076
67,70,S1,B-M,12.0,per_K,per_5,5.0,1.0,left,0.9782410615007392
68,71,S1,B-M,13.0,no_K,no_7,25.0,0.0,right,0.934378688398283
69,72,S1,B-M,14.0,per_K,per_9,9.0,1.0,right,0.3950165336718783
70,73,S1,B-M,15.0,no_K,no_5,23.0,0.0,right,0.4068278428167104
71,74,S1,B-M,16.0,mem_K,mem_3,12.0,1.0,left,0.6967438630526885
72,75,S1,B-M,17.0,per_K,per_6,6.0,1.0,left,0.1614668084075674
73,76,S1,B-M,18.0,per_K,per_2,2.0,1.0,left,0.748686611361336
74,77,S1,B-M,19.0,per_K,per_8,8.0,1.0,left,0.3157587297610007
75,78,S1,B-M,20.0,no_K,no_6,24.0,0.0,right,0.8970927679911256
76,79,S1,B-M,21.0,no_K,no_3,21.0,0.0,right,0.3204963420866988
77,80,S1,B-M,22.0,mem_K,mem_6,15.0,1.0,left,0.5819748184876516
78,81,S1,B-M,23.0,no_K,no_9,27.0,0.0,right,0.458474169485271
79,82,S1,B-M,24.0,mem_K,mem_2,11.0,1.0,left,0.1552515793591737
80,83,S1,B-M,25.0,no_K,no_10,28.0,0.0,right,0.5359550480498001
81,84,S1,B-M,26.0,no_K,no_8,26.0,0.0,right,0.9250305015011692
82,85,S1,B-M,27.0,per_K,per_4,4.0,1.0,left,0.2507487303228117
83,86,S1,B-M,28.0,no_K,no_2,20.0,0.0,right,0.5320149509352632
84,88,S1,T-M,1.0,mem_K,mem_4,13.0,1.0,left,1.354327387700323
85,89,S1,T-M,2.0,per_K,per_8,8.0,1.0,left,0.3118021197151392
86,90,S1,T-M,3.0,no_K,no_10,28.0,0.0,right,0.7423814057256095
87,91,S1,T-M,4.0,per_K,per_7,7.0,1.0,left,0.5862939524231479
88,92,S1,T-M,5.0,per_K,per_5,5.0,1.0,left,0.759017264645081
89,93,S1,T-M,6.0,no_K,no_6,24.0,0.0,right,1.234698825806845
90,94,S1,T-M,7.0,no_K,no_7,25.0,0.0,right,0.6926323054358363
91,95,S1,T-M,8.0,mem_K,mem_1,10.0,1.0,left,1.3789817069191486
92,96,S1,T-M,9.0,mem_K,mem_5,14.0,1.0,left,0.3920184817980043
93,97,S1,T-M,10.0,no_K,no_5,23.0,0.0,right,0.7559167077997699
94,98,S1,T-M,11.0,no_K,no_3,21.0,0.0,right,0.4559637374477461
95,99,S1,T-M,12.0,no_K,no_9,27.0,0.0,right,0.7287389556295238
96,100,S1,T-M,13.0,no_K,no_2,20.0,0.0,right,0.5744951546075754
97,101,S1,T-M,14.0,no_K,no_8,26.0,0.0,right,0.3315783150028437
98,102,S1,T-M,15.0,per_K,per_3,3.0,1.0,left,0.0968416201649233
99,103,S1,T-M,16.0,no_K,no_4,22.0,0.0,right,0.4711200549500063
100,104,S1,T-M,17.0,per_K,per_9,9.0,1.0,left,0.0074182242387905
101,105,S1,T-M,18.0,per_K,per_1,1.0,1.0,left,0.618578239926137
102,106,S1,T-M,19.0,per_K,per_4,4.0,1.0,left,0.3237398249329999
103,107,S1,T-M,20.0,mem_K,mem_3,12.0,1.0,None,
104,108,S1,T-M,21.0,mem_K,mem_2,11.0,1.0,right,1.2701709284447134
105,109,S1,T-M,22.0,per_K,per_2,2.0,1.0,left,0.5583376123686321
106,110,S1,T-M,23.0,mem_K,mem_8,17.0,1.0,left,0.5148348589427769
107,111,S1,T-M,24.0,mem_K,mem_9,18.0,1.0,left,0.5058761263499036
108,112,S1,T-M,25.0,mem_K,mem_7,16.0,1.0,left,0.2555750531028025
109,113,S1,T-M,26.0,no_K,no_1,19.0,0.0,right,0.1934461815981194
110,114,S1,T-M,27.0,mem_K,mem_6,15.0,1.0,left,0.284480327158235
111,115,S1,T-M,28.0,per_K,per_6,6.0,1.0,left,0.7879806039854884
112,117,S1,T-M,1.0,per_K,per_9,9.0,1.0,left,0.4726635359111242
113,118,S1,T-M,2.0,no_K,no_10,28.0,0.0,right,0.633146305277478
114,119,S1,T-M,3.0,per_K,per_2,2.0,1.0,left,0.7316448850906454
115,120,S1,T-M,4.0,no_K,no_9,27.0,0.0,right,0.425275542482268
116,121,S1,T-M,5.0,no_K,no_6,24.0,0.0,right,0.4350048428750597
117,122,S1,T-M,6.0,mem_K,mem_8,17.0,1.0,left,0.5646912070224062
118,123,S1,T-M,7.0,no_K,no_7,25.0,0.0,right,0.5617010062560439
119,124,S1,T-M,8.0,mem_K,mem_4,13.0,1.0,left,0.526741546113044
120,125,S1,T-M,9.0,mem_K,mem_1,10.0,1.0,left,1.0760447307839058
121,126,S1,T-M,10.0,per_K,per_3,3.0,1.0,left,0.8349324056762271
122,127,S1,T-M,11.0,per_K,per_4,4.0,1.0,left,0.8140086996136233
123,128,S1,T-M,12.0,per_K,per_8,8.0,1.0,left,0.5832906984724104
124,129,S1,T-M,13.0,mem_K,mem_9,18.0,1.0,left,0.3889369520475156
125,130,S1,T-M,14.0,no_K,no_2,20.0,0.0,right,0.8226280230446719
126,131,S1,T-M,15.0,mem_K,mem_2,11.0,1.0,right,2.161161352181807
127,132,S1,T-M,16.0,per_K,per_6,6.0,1.0,left,0.3267958900541998
128,133,S1,T-M,17.0,no_K,no_3,21.0,0.0,right,0.5079534226679243
129,134,S1,T-M,18.0,per_K,per_7,7.0,1.0,left,0.9467487834044732
130,135,S1,T-M,19.0,no_K,no_4,22.0,0.0,right,0.9602603460662068
131,136,S1,T-M,20.0,no_K,no_1,19.0,0.0,right,0.3810830634902231
132,137,S1,T-M,21.0,mem_K,mem_5,14.0,1.0,left,0.3279953708988614
133,138,S1,T-M,22.0,per_K,per_5,5.0,1.0,left,0.174205505521968
134,139,S1,T-M,23.0,no_K,no_8,26.0,0.0,right,0.3787707185838371
135,140,S1,T-M,24.0,mem_K,mem_7,16.0,1.0,left,0.4539472722681239
136,141,S1,T-M,25.0,no_K,no_5,23.0,0.0,right,0.6872855887049809
137,142,S1,T-M,26.0,mem_K,mem_3,12.0,1.0,left,0.8790944084175862
138,143,S1,T-M,27.0,mem_K,mem_6,15.0,1.0,left,0.4699951001093723
139,144,S1,T-M,28.0,per_K,per_1,1.0,1.0,left,0.7356699949014001
140,146,S1,T-M,1.0,per_K,per_6,6.0,1.0,left,0.0541883008554577
141,147,S1,T-M,2.0,no_K,no_10,28.0,0.0,right,0.431482279789634
142,148,S1,T-M,3.0,per_K,per_1,1.0,1.0,left,0.4731032054405659
143,149,S1,T-M,4.0,per_K,per_2,2.0,1.0,left,0.393077400047332
144,150,S1,T-M,5.0,mem_K,mem_8,17.0,1.0,left,0.1815276733832433
145,151,S1,T-M,6.0,no_K,no_8,26.0,0.0,right,0.6165596991195343
146,152,S1,T-M,7.0,mem_K,mem_9,18.0,1.0,left,0.3314335820032283
147,153,S1,T-M,8.0,per_K,per_4,4.0,1.0,left,0.2574603587854653
148,154,S1,T-M,9.0,mem_K,mem_2,11.0,1.0,left,0.3149574827984907
149,155,S1,T-M,10.0,per_K,per_5,5.0,1.0,left,0.4242077607777901
150,156,S1,T-M,11.0,no_K,no_1,19.0,0.0,right,0.6898188158520497
151,157,S1,T-M,12.0,no_K,no_5,23.0,0.0,right,0.4108873963705264
152,158,S1,T-M,13.0,per_K,per_3,3.0,1.0,left,0.3558235598611645
153,159,S1,T-M,14.0,mem_K,mem_4,13.0,1.0,right,0.8981935594347306
154,160,S1,T-M,15.0,mem_K,mem_6,15.0,1.0,left,0.2969380023423582
155,161,S1,T-M,16.0,mem_K,mem_3,12.0,1.0,left,0.3518087157281115
156,162,S1,T-M,17.0,mem_K,mem_7,16.0,1.0,left,0.4288879494415596
157,163,S1,T-M,18.0,no_K,no_4,22.0,0.0,right,1.0379075704258869
158,164,S1,T-M,19.0,mem_K,mem_5,14.0,1.0,left,0.1755921842413954
159,165,S1,T-M,20.0,no_K,no_9,27.0,0.0,right,0.4277494210982695
160,166,S1,T-M,21.0,no_K,no_7,25.0,0.0,right,0.4372294578934088
161,167,S1,T-M,22.0,mem_K,mem_1,10.0,1.0,left,0.5351162672159262
162,168,S1,T-M,23.0,no_K,no_2,20.0,0.0,right,0.6448406914132647
163,169,S1,T-M,24.0,per_K,per_8,8.0,1.0,left,0.4706278927624225
164,170,S1,T-M,25.0,no_K,no_6,24.0,0.0,right,0.4066534440498799
165,171,S1,T-M,26.0,no_K,no_3,21.0,0.0,right,0.7534172839368694
166,172,S1,T-M,27.0,per_K,per_7,7.0,1.0,left,0.2533037198591046
167,173,S1,T-M,28.0,per_K,per_9,9.0,1.0,left,0.5904855077969842
168,175,S1,K-M,1.0,per_K,per_6,6.0,1.0,left,1.0818493484985083
169,176,S1,K-M,2.0,no_K,no_8,26.0,0.0,right,0.569608163961675
170,177,S1,K-M,3.0,no_K,no_3,21.0,0.0,right,0.2619055659743026
171,178,S1,K-M,4.0,per_K,per_5,5.0,1.0,left,0.3989893165999092
172,179,S1,K-M,5.0,per_K,per_8,8.0,1.0,left,0.1293127305107191
173,180,S1,K-M,6.0,per_K,per_1,1.0,1.0,left,0.5115153096267022
174,181,S1,K-M,7.0,per_K,per_4,4.0,1.0,left,0.5352623991202563
175,182,S1,K-M,8.0,per_K,per_3,3.0,1.0,left,0.2035400294116698
176,183,S1,K-M,9.0,no_K,no_4,22.0,0.0,right,0.5352460382273421
177,184,S1,K-M,10.0,mem_K,mem_1,10.0,1.0,right,0.748769021476619
178,185,S1,K-M,11.0,mem_K,mem_7,16.0,1.0,right,2.2170464592054486
179,186,S1,K-M,12.0,per_K,per_2,2.0,1.0,left,1.515857051650528
180,187,S1,K-M,13.0,mem_K,mem_9,18.0,1.0,right,0.4261513495002873
181,188,S1,K-M,14.0,mem_K,mem_4,13.0,1.0,right,0.96460659528384
182,189,S1,K-M,15.0,no_K,no_1,19.0,0.0,right,0.4734925056691281
183,190,S1,K-M,16.0,no_K,no_9,27.0,0.0,right,0.4892439119284972
184,191,S1,K-M,17.0,mem_K,mem_5,14.0,1.0,right,0.4089364419342018
185,192,S1,K-M,18.0,mem_K,mem_6,15.0,1.0,right,0.3397005102597177
186,193,S1,K-M,19.0,mem_K,mem_8,17.0,1.0,right,0.1205272313090972
187,194,S1,K-M,20.0,no_K,no_2,20.0,0.0,right,1.3096980914124288
188,195,S1,K-M,21.0,mem_K,mem_3,12.0,1.0,right,2.301606167340651
189,196,S1,K-M,22.0,mem_K,mem_2,11.0,1.0,right,0.5967801417573355
190,197,S1,K-M,23.0,no_K,no_7,25.0,0.0,right,0.1520871466491371
191,198,S1,K-M,24.0,no_K,no_5,23.0,0.0,right,0.51537616859423
192,199,S1,K-M,25.0,per_K,per_9,9.0,1.0,left,0.0101814125082455
193,200,S1,K-M,26.0,no_K,no_10,28.0,0.0,right,0.4060495395679027
194,201,S1,K-M,27.0,no_K,no_6,24.0,0.0,right,0.3757856666343286
195,202,S1,K-M,28.0,per_K,per_7,7.0,1.0,left,0.8113043498597108
196,204,S1,K-M,1.0,no_K,no_9,27.0,0.0,right,0.0209071585559286
197,205,S1,K-M,2.0,no_K,no_2,20.0,0.0,right,0.1427142907632514
198,206,S1,K-M,3.0,no_K,no_6,24.0,0.0,right,0.2510323164751753
199,207,S1,K-M,4.0,mem_K,mem_6,15.0,1.0,None,
200,208,S1,K-M,5.0,per_K,per_2,2.0,1.0,left,0.576558384578675
201,209,S1,K-M,6.0,no_K,no_7,25.0,0.0,right,0.4442895597312599
202,210,S1,K-M,7.0,per_K,per_4,4.0,1.0,left,0.2454577301978133
203,211,S1,K-M,8.0,per_K,per_6,6.0,1.0,left,0.3917584595037624
204,212,S1,K-M,9.0,mem_K,mem_2,11.0,1.0,right,0.4827592416550033
205,213,S1,K-M,10.0,no_K,no_10,28.0,0.0,right,0.3539432148681953
206,214,S1,K-M,11.0,per_K,per_5,5.0,1.0,left,0.3270458440529182
207,215,S1,K-M,12.0,per_K,per_1,1.0,1.0,left,0.781610255187843
208,216,S1,K-M,13.0,no_K,no_1,19.0,0.0,right,0.5527259616064839
209,217,S1,K-M,14.0,no_K,no_8,26.0,0.0,right,0.3577777679893188
210,218,S1,K-M,15.0,mem_K,mem_4,13.0,1.0,right,0.4832449366804212
211,219,S1,K-M,16.0,mem_K,mem_7,16.0,1.0,right,0.4915399287710897
212,220,S1,K-M,17.0,per_K,per_3,3.0,1.0,left,0.2179989549331367
213,221,S1,K-M,18.0,mem_K,mem_5,14.0,1.0,right,0.7396685269777663
214,222,S1,K-M,19.0,mem_K,mem_3,12.0,1.0,right,0.2728895580512471
215,223,S1,K-M,20.0,no_K,no_3,21.0,0.0,right,0.5851773872273043
216,224,S1,K-M,21.0,per_K,per_8,8.0,1.0,left,0.3005898976116441
217,225,S1,K-M,22.0,per_K,per_9,9.0,1.0,left,0.6039866835926659
218,226,S1,K-M,23.0,mem_K,mem_1,10.0,1.0,right,0.5674440627335571
219,227,S1,K-M,24.0,mem_K,mem_8,17.0,1.0,right,0.7064962579752319
220,228,S1,K-M,25.0,no_K,no_4,22.0,0.0,right,0.0408508128020912
221,229,S1,K-M,26.0,mem_K,mem_9,18.0,1.0,right,0.1468792705563828
222,230,S1,K-M,27.0,no_K,no_5,23.0,0.0,right,0.4724752736510709
223,231,S1,K-M,28.0,per_K,per_7,7.0,1.0,left,0.4152967065456323
224,233,S1,K-M,1.0,mem_K,mem_8,17.0,1.0,right,0.6344785921392031
225,234,S1,K-M,2.0,per_K,per_4,4.0,1.0,left,0.1893172252457589
226,235,S1,K-M,3.0,per_K,per_5,5.0,1.0,left,0.1440766843152232
227,236,S1,K-M,4.0,mem_K,mem_9,18.0,1.0,right,0.1893740073428489
228,237,S1,K-M,5.0,no_K,no_3,21.0,0.0,right,0.3524004202336073
229,238,S1,K-M,6.0,no_K,no_1,19.0,0.0,right,0.7571644026320428
230,239,S1,K-M,7.0,per_K,per_1,1.0,1.0,left,0.4905200424254872
231,240,S1,K-M,8.0,per_K,per_2,2.0,1.0,left,0.4652809001272544
232,241,S1,K-M,9.0,no_K,no_4,22.0,0.0,right,0.4421885686460882
233,242,S1,K-M,10.0,mem_K,mem_1,10.0,1.0,right,0.4112006443319842
234,243,S1,K-M,11.0,per_K,per_9,9.0,1.0,left,0.4228531561093405
235,244,S1,K-M,12.0,mem_K,mem_2,11.0,1.0,right,0.3753054030239582
236,245,S1,K-M,13.0,no_K,no_5,23.0,0.0,right,0.4926042967126705
237,246,S1,K-M,14.0,per_K,per_3,3.0,1.0,left,0.0918426472926512
238,247,S1,K-M,15.0,mem_K,mem_3,12.0,1.0,right,0.2989790929714218
239,248,S1,K-M,16.0,per_K,per_6,6.0,1.0,left,0.1213057970162481
240,249,S1,K-M,17.0,no_K,no_8,26.0,0.0,right,0.3192987277870998
241,250,S1,K-M,18.0,no_K,no_2,20.0,0.0,right,0.381916823273059
242,251,S1,K-M,19.0,per_K,per_8,8.0,1.0,right,0.0502541227615438
243,252,S1,K-M,20.0,mem_K,mem_4,13.0,1.0,right,0.7472015579696745
244,253,S1,K-M,21.0,no_K,no_7,25.0,0.0,right,0.5759398222435266
245,254,S1,K-M,22.0,per_K,per_7,7.0,1.0,left,0.3008051011711359
246,255,S1,K-M,23.0,no_K,no_6,24.0,0.0,right,0.6994879499543458
247,256,S1,K-M,24.0,mem_K,mem_5,14.0,1.0,right,0.7143927582656033
248,257,S1,K-M,25.0,no_K,no_9,27.0,0.0,right,0.3216194135602563
249,258,S1,K-M,26.0,no_K,no_10,28.0,0.0,right,0.3838204657076858
250,259,S1,K-M,27.0,mem_K,mem_7,16.0,1.0,right,0.7476962355431169
251,260,S1,K-M,28.0,mem_K,mem_6,15.0,1.0,right,1.00046331807971
252,262,S1,T-A,1.0,per_K,per_9,37.0,1.0,left,0.5400016733328812
253,263,S1,T-A,2.0,per_K,per_12,40.0,1.0,left,0.0186198611627332
254,264,S1,T-A,3.0,per_K,per_5,33.0,1.0,left,0.2192703204345889
255,265,S1,T-A,4.0,mem_K,mem_4,44.0,0.0,right,0.5089345107553527
256,266,S1,T-A,5.0,mem_K,mem_2,42.0,0.0,right,0.9562969040707684
257,267,S1,T-A,6.0,per_K,per_11,39.0,1.0,left,0.4091325100744143
258,268,S1,T-A,7.0,mem_K,mem_1,41.0,0.0,right,0.6265862872824073
259,269,S1,T-A,8.0,per_K,per_1,29.0,1.0,left,0.2937642062897794
260,270,S1,T-A,9.0,mem_K,mem_9,49.0,0.0,right,1.2127856172737663
261,271,S1,T-A,10.0,per_K,per_10,38.0,1.0,left,0.5844536815420724
262,272,S1,T-A,11.0,per_K,per_7,35.0,1.0,left,1.025769588071853
263,273,S1,T-A,12.0,per_K,per_4,32.0,1.0,left,0.5334582633222453
264,274,S1,T-A,13.0,mem_K,mem_6,46.0,0.0,right,0.3385780798271298
265,275,S1,T-A,14.0,mem_K,mem_12,52.0,1.0,left,0.352258384693414
266,276,S1,T-A,15.0,mem_K,mem_11,51.0,1.0,left,0.3968659822130576
267,277,S1,T-A,16.0,mem_K,mem_7,47.0,0.0,right,0.3847075647208839
268,278,S1,T-A,17.0,per_K,per_8,36.0,1.0,left,0.5073545580962673
269,279,S1,T-A,18.0,per_K,per_3,31.0,1.0,left,0.2894580733845941
270,280,S1,T-A,19.0,mem_K,mem_5,45.0,0.0,right,0.6095138160162605
271,281,S1,T-A,20.0,per_K,per_6,34.0,1.0,left,0.4359153542900458
272,282,S1,T-A,21.0,mem_K,mem_10,50.0,1.0,left,0.3327324154088273
273,283,S1,T-A,22.0,mem_K,mem_8,48.0,0.0,right,0.3397297610645182
274,284,S1,T-A,23.0,per_K,per_2,30.0,1.0,left,0.4408852278138511
275,285,S1,T-A,24.0,mem_K,mem_3,43.0,0.0,right,0.4901569738867692
276,286,S1,T-A,25.0,per_K,per_9,37.0,1.0,left,0.1530223439331166
277,287,S1,T-A,26.0,per_K,per_2,30.0,1.0,left,0.2857656357809901
278,288,S1,T-A,27.0,per_K,per_6,34.0,1.0,left,0.1419751865905709
279,289,S1,T-A,28.0,mem_K,mem_6,46.0,0.0,right,0.5319485663785599
280,290,S1,T-A,29.0,mem_K,mem_12,52.0,1.0,left,0.3045961050665937
281,291,S1,T-A,30.0,mem_K,mem_5,45.0,0.0,right,0.4067688367795199
282,292,S1,T-A,31.0,mem_K,mem_4,44.0,0.0,right,0.538118883036077
283,293,S1,T-A,32.0,mem_K,mem_2,42.0,0.0,right,0.5675271755317226
284,294,S1,T-A,33.0,per_K,per_7,35.0,1.0,left,0.1394434126559645
285,295,S1,T-A,34.0,per_K,per_3,31.0,1.0,left,0.0400635881815105
286,296,S1,T-A,35.0,mem_K,mem_7,47.0,0.0,right,0.3863189560361206
287,297,S1,T-A,36.0,per_K,per_8,36.0,1.0,left,0.2135488066123798
288,298,S1,T-A,37.0,mem_K,mem_11,51.0,1.0,left,0.2885274251457304
289,299,S1,T-A,38.0,mem_K,mem_3,43.0,0.0,right,0.4076436653849669
290,300,S1,T-A,39.0,per_K,per_11,39.0,1.0,left,0.4983165872399695
291,301,S1,T-A,40.0,mem_K,mem_1,41.0,0.0,right,0.3770997317624278
292,302,S1,T-A,41.0,mem_K,mem_10,50.0,1.0,left,0.278528329799883
293,303,S1,T-A,42.0,mem_K,mem_8,48.0,0.0,right,0.3736260815057903
294,304,S1,T-A,43.0,per_K,per_1,29.0,1.0,left,0.3697110069333575
295,305,S1,T-A,44.0,per_K,per_10,38.0,1.0,left,0.340967096562963
296,306,S1,T-A,45.0,per_K,per_5,33.0,1.0,left,0.4419310441589914
297,307,S1,T-A,46.0,per_K,per_4,32.0,1.0,left,0.3868540547555312
298,308,S1,T-A,47.0,per_K,per_12,40.0,1.0,left,0.2303052873467095
299,309,S1,T-A,48.0,mem_K,mem_9,49.0,0.0,right,0.2161216431995853
300,310,S1,T-A,49.0,per_K,per_3,31.0,1.0,left,0.4272491937153972
301,311,S1,T-A,50.0,mem_K,mem_1,41.0,0.0,right,0.692576980101876
302,312,S1,T-A,51.0,per_K,per_6,34.0,1.0,left,0.3967626837547868
303,313,S1,T-A,52.0,mem_K,mem_5,45.0,0.0,right,0.3668176885694265
304,314,S1,T-A,53.0,mem_K,mem_7,47.0,0.0,right,0.5161750247352757
305,315,S1,T-A,54.0,mem_K,mem_10,50.0,1.0,right,0.5795120387338102
306,316,S1,T-A,55.0,per_K,per_4,32.0,1.0,left,0.3826602026820183
307,317,S1,T-A,56.0,per_K,per_5,33.0,1.0,left,0.2985797736910172
308,318,S1,T-A,57.0,per_K,per_8,36.0,1.0,left,0.5150602358626202
309,319,S1,T-A,58.0,per_K,per_7,35.0,1.0,left,0.3366028984310105
310,320,S1,T-A,59.0,mem_K,mem_4,44.0,0.0,right,0.5019236913649365
311,321,S1,T-A,60.0,per_K,per_9,37.0,1.0,left,0.2202266329550184
312,322,S1,T-A,61.0,mem_K,mem_3,43.0,0.0,right,0.5985279319575056
313,323,S1,T-A,62.0,mem_K,mem_12,52.0,1.0,left,0.3539124427479692
314,324,S1,T-A,63.0,per_K,per_11,39.0,1.0,left,0.622737298021093
315,325,S1,T-A,64.0,mem_K,mem_6,46.0,0.0,right,1.1847692871815525
316,326,S1,T-A,65.0,per_K,per_1,29.0,1.0,left,0.7884799463790841
317,327,S1,T-A,66.0,mem_K,mem_11,51.0,1.0,left,0.4795345591264777
318,328,S1,T-A,67.0,mem_K,mem_8,48.0,0.0,right,0.407796046580188
319,329,S1,T-A,68.0,mem_K,mem_2,42.0,0.0,right,0.4182834034436382
320,330,S1,T-A,69.0,per_K,per_12,40.0,1.0,left,1.0284486103337258
321,331,S1,T-A,70.0,per_K,per_2,30.0,1.0,left,0.3268947710166685
322,332,S1,T-A,71.0,per_K,per_10,38.0,1.0,left,0.0364183086203411
323,333,S1,T-A,72.0,mem_K,mem_9,49.0,0.0,right,1.1984829554567114
324,335,S1,K-A,1.0,mem_K,mem_7,47.0,0.0,right,0.3081820963416248
325,336,S1,K-A,2.0,mem_K,mem_6,46.0,0.0,right,0.0104340020916424
326,337,S1,K-A,3.0,per_K,per_11,39.0,1.0,left,0.5020286539220251
